MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
190,RL,75.0,11625,2,0,Reg,Lvl,AllPub,Inside,2,Sawyer,Norm,Norm,2fmCon,1Story,5,4,old,old,Hip,CompShg,Plywood,HdBoard,None,0.0,2,3,PConc,4,4,3,4,841,1,0,198,1039,GasA,5,Y,SBrkr,1039,0,0,1039,1,0,1,1,3,1,3,6,7,0,1,Attchd,old,1,2,504,4,4,3,0,0,0,0,0,0,1,0,NA,0,4,new,WD,Normal,131500
20,RL,81.0,9672,2,0,Reg,Lvl,AllPub,Corner,2,SawyerW,Norm,Norm,1Fam,1Story,6,5,mid,mid,Hip,CompShg,HdBoard,Plywood,None,0.0,2,3,PConc,5,4,2,6,338,1,0,702,1040,GasA,3,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,1,3,6,7,0,1,Attchd,mid,1,2,480,4,4,3,0,0,0,0,0,0,1,4,NA,0,5,new,WD,Normal,152000
20,RL,70.0,7931,2,0,Reg,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,old,old,Hip,CompShg,BrkFace,Plywood,None,0.0,2,3,CBlock,4,4,2,4,1148,1,0,0,1148,GasA,3,Y,SBrkr,1148,0,0,1148,1,0,1,0,3,1,3,6,7,0,1,Attchd,old,1,1,672,4,4,3,0,0,0,0,0,0,1,4,NA,0,7,new,WD,Normal,132500
20,FV,72.0,8640,2,0,Reg,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,new,new,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,6,4,2,1,0,1,0,1372,1372,GasA,5,Y,SBrkr,1372,0,0,1372,0,0,2,0,3,1,4,6,7,0,1,Attchd,new,3,2,529,4,4,3,0,140,0,0,0,0,1,0,NA,0,5,new,New,Partial,250580
20,RL,0.0,8750,2,0,IR1,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,old,old,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,2,3,CBlock,4,4,2,4,828,1,0,174,1002,GasA,3,Y,SBrkr,1002,0,0,1002,1,0,1,0,3,1,3,5,7,0,1,Detchd,old,1,2,902,4,4,3,0,0,0,0,0,0,1,3,NA,0,8,new,WD,Normal,148500
20,RL,67.0,10656,2,0,IR1,HLS,AllPub,Inside,2,Timber,Norm,Norm,1Fam,1Story,8,5,new,new,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,3,3,PConc,5,4,4,1,0,1,0,1638,1638,GasA,5,Y,SBrkr,1646,0,0,1646,0,0,2,0,3,1,4,6,7,1,5,Attchd,new,2,3,870,4,4,3,192,80,0,0,0,0,1,0,NA,0,11,new,New,Partial,248900
20,RL,85.0,6970,2,0,Reg,Lvl,AllPub,Corner,2,Sawyer,Feedr,Norm,1Fam,1Story,4,5,old,old,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,4,4,2,5,932,1,0,108,1040,GasA,3,Y,SBrkr,1120,0,0,1120,1,0,1,1,3,1,2,5,7,0,1,Attchd,old,2,2,544,4,4,3,168,0,0,0,0,0,1,0,Shed,400,5,new,WD,Normal,129000
60,RL,0.0,14762,2,0,IR2,Lvl,AllPub,Corner,2,Gilbert,Feedr,Norm,1Fam,2Story,5,6,old,old,Gable,CompShg,Plywood,Plywood,None,0.0,2,3,Slab,1,1,1,0,0,0,0,0,0,GasA,4,Y,SBrkr,1547,720,53,2320,0,0,2,0,2,1,3,7,7,1,4,Attchd,mid,1,2,672,4,4,2,120,144,0,0,0,0,1,0,NA,0,5,new,WD,Normal,169000
60,RL,80.0,9938,2,0,Reg,Lvl,AllPub,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,mid,mid,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,3,3,PConc,5,4,2,6,750,1,0,300,1050,GasA,5,Y,SBrkr,1062,887,0,1949,1,0,2,1,3,1,4,8,7,1,4,Attchd,mid,3,2,574,4,4,3,156,90,0,0,0,0,1,4,NA,0,6,new,WD,Normal,236000
20,RL,60.0,6600,2,0,Reg,Lvl,AllPub,Inside,2,NAmes,PosN,Norm,1Fam,1Story,5,5,old,old,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,4,4,2,1,0,1,0,894,894,GasA,4,N,SBrkr,894,0,0,894,0,0,1,0,2,1,3,5,7,0,1,Detchd,old,1,1,308,4,4,3,0,0,0,0,0,0,1,0,NA,0,8,new,WD,Normal,109500
60,RL,70.0,8750,2,0,Reg,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,6,5,mid,mid,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.0,2,3,PConc,5,4,2,6,505,1,0,299,804,GasA,5,Y,SBrkr,804,878,0,1682,0,0,2,1,3,1,4,7,7,0,1,Attchd,mid,2,2,523,4,4,3,0,77,0,0,0,0,1,0,NA,0,6,new,WD,Normal,200500
20,RL,74.0,8892,2,0,Reg,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,1Fam,1Story,5,7,old,mid,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,Stone,4,4,4,1,0,1,0,105,105,GasA,4,Y,SBrkr,910,0,0,910,0,0,1,0,3,1,4,5,7,0,1,Attchd,old,1,2,414,4,4,3,196,0,150,0,0,0,1,2,NA,0,10,new,WD,Normal,116000
40,RL,60.0,12144,2,0,Reg,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,old,old,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,4,2,3,375,1,0,457,832,GasA,4,Y,SBrkr,1036,0,232,1268,0,0,1,0,3,1,3,6,7,1,5,Attchd,old,1,1,288,4,4,3,0,28,0,0,0,0,1,0,Othr,0,9,new,WD,Normal,133000
50,RM,52.0,5720,2,0,Reg,Lvl,AllPub,Inside,2,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,old,old,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,4,4,2,1,0,1,0,676,676,GasA,5,Y,SBrkr,676,455,0,1131,0,0,1,1,3,1,3,5,7,0,1,Detchd,old,1,1,200,4,4,3,26,0,0,0,0,0,1,0,NA,0,8,new,WD,Abnorml,66500
60,FV,75.0,9000,2,0,Reg,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,new,new,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,5,4,4,6,64,1,0,1120,1184,GasA,5,Y,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,5,11,7,1,5,BuiltIn,new,3,2,550,4,4,3,208,364,0,0,0,0,1,0,NA,0,8,new,New,Partial,303477
20,RL,94.0,25286,2,0,Reg,HLS,AllPub,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,4,5,old,old,Gable,CompShg,HdBoard,Plywood,None,0.0,2,3,PConc,4,4,5,5,633,1,0,431,1064,GasA,4,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,3,5,7,0,1,Attchd,old,1,2,648,4,4,3,0,0,0,0,0,0,1,0,NA,0,1,new,WD,Normal,132250
60,RL,74.0,8834,2,0,Reg,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,new,new,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,3,3,PConc,6,4,2,6,1170,1,0,292,1462,GasA,5,Y,SBrkr,1462,762,0,2224,1,0,2,1,4,1,5,10,7,1,5,Attchd,new,3,3,738,4,4,3,184,0,0,0,0,0,1,0,NA,0,6,new,WD,Normal,350000
85,RL,88.0,11782,2,0,IR1,Lvl,AllPub,Inside,2,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,old,mid,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,4,4,4,5,899,1,0,210,1109,GasA,3,Y,SBrkr,1155,0,0,1155,1,0,1,0,3,1,4,6,5,0,1,Detchd,mid,1,2,576,4,4,3,192,0,0,0,0,0,1,3,Shed,400,6,new,WD,Normal,148000
20,RL,0.0,7000,2,0,IR1,Lvl,AllPub,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,5,8,old,new,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,3,4,CBlock,4,4,2,5,646,1,0,218,864,GasA,5,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,3,6,7,0,1,Attchd,old,1,1,336,4,4,3,0,0,0,0,0,0,1,2,NA,0,7,new,WD,Normal,136500
20,RL,60.0,7024,2,0,Reg,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,5,5,new,new,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,6,5,2,5,980,1,0,110,1090,GasA,4,Y,SBrkr,1090,0,0,1090,1,0,1,1,2,1,3,5,7,0,1,Attchd,new,3,2,450,4,4,3,0,49,0,0,0,0,1,0,NA,0,6,new,WD,Normal,157000
50,RL,44.0,13758,2,0,IR1,Lvl,AllPub,CulDSac,2,Timber,Norm,Norm,1Fam,1.5Fin,7,5,mid,mid,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,3,4,CBlock,5,4,3,2,902,1,0,254,1156,GasA,5,Y,SBrkr,1187,530,0,1717,0,0,2,1,3,1,4,7,7,1,4,Attchd,mid,2,2,400,4,4,3,168,36,0,0,0,0,1,0,NA,0,4,new,WD,Normal,187500
60,RL,0.0,9636,2,0,IR1,Lvl,AllPub,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,mid,mid,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,5,4,2,1,0,1,0,808,808,GasA,4,Y,SBrkr,808,785,0,1593,0,0,2,1,3,1,3,7,7,1,4,BuiltIn,mid,2,2,389,4,4,3,342,40,0,0,0,0,1,3,NA,0,12,new,WD,Normal,178000
75,RL,60.0,6204,2,0,Reg,Bnk,AllPub,Inside,2,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,old,old,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4,3,2,1,0,1,0,795,795,GasA,3,N,SBrkr,954,795,481,2230,1,0,1,0,5,1,3,10,7,0,1,Detchd,mid,1,1,440,4,5,3,0,188,0,0,0,0,1,0,NA,0,3,new,WD,Normal,118500
20,RL,65.0,7150,2,0,Reg,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,old,old,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,2,3,CBlock,4,4,2,4,432,1,0,460,892,GasA,3,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,3,5,7,0,1,Attchd,old,2,1,288,4,4,3,0,0,0,0,0,0,1,2,NA,0,7,new,WD,Normal,100000
120,FV,50.0,5119,2,0,IR1,Lvl,AllPub,CulDSac,2,Somerst,Norm,Norm,TwnhsE,1Story,9,5,mid,new,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,3,3,PConc,6,4,4,6,1238,1,0,460,1698,GasA,5,Y,SBrkr,1709,0,0,1709,1,0,2,0,2,1,4,5,7,1,4,Attchd,mid,3,2,506,4,4,3,97,65,0,0,0,0,1,0,NA,0,1,new,CWD,Abnorml,328900
90,RL,70.0,8393,2,0,Reg,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,Duplex,1Story,5,5,old,new,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,2,3,CBlock,4,4,2,2,528,1,0,1098,1626,GasA,5,Y,SBrkr,1712,0,0,1712,0,0,2,0,4,2,3,8,7,0,1,Attchd,new,3,2,588,4,4,3,272,54,0,0,0,0,1,0,NA,0,6,new,WD,Family,145000
50,RL,59.0,16466,2,0,IR1,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,old,old,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,4,PConc,4,4,2,1,0,1,0,816,816,GasA,3,Y,SBrkr,872,521,0,1393,0,0,1,1,3,1,3,8,7,0,1,Attchd,old,1,1,300,4,4,3,121,0,0,0,265,0,1,0,NA,0,4,new,WD,Normal,135500
20,RL,95.0,15865,2,0,IR1,Lvl,AllPub,Inside,1,NAmes,Norm,Norm,1Fam,1Story,8,6,old,old,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,4,5,5,5,351,3,823,1043,2217,GasA,5,Y,SBrkr,2217,0,0,2217,1,0,2,0,4,1,4,8,7,1,4,Attchd,old,1,2,621,4,4,3,81,207,0,0,224,0,1,0,NA,0,10,new,WD,Normal,268000
20,RL,128.0,12160,2,0,Reg,Lvl,AllPub,Inside,2,NAmes,Feedr,Norm,1Fam,1Story,6,4,old,old,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,2,3,CBlock,4,4,2,4,1024,1,0,481,1505,GasA,5,Y,SBrkr,1505,0,0,1505,1,0,1,0,2,1,3,6,7,1,4,Attchd,old,2,2,505,4,4,3,0,0,0,162,0,0,1,0,NA,0,2,new,WD,Normal,149500
50,RL,60.0,8064,2,0,Reg,Lvl,AllPub,Corner,2,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,old,new,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,4,CBlock,4,4,3,1,0,1,0,672,672,GasA,5,Y,SBrkr,672,252,0,924,0,0,1,0,3,1,3,6,7,1,2,Detchd,new,1,2,576,4,4,3,0,0,0,0,0,0,1,3,Shed,2000,7,new,WD,Normal,122900
60,RL,70.0,11184,2,0,Reg,Lvl,AllPub,Inside,2,Sawyer,Norm,Norm,1Fam,2Story,6,5,old,old,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,2,3,CBlock,4,4,2,2,226,3,500,192,918,GasA,4,Y,SBrkr,918,765,0,1683,0,0,2,1,3,1,3,7,7,1,4,Attchd,old,2,2,440,4,4,3,243,0,0,0,0,0,1,0,NA,0,7,new,WD,Normal,172500
20,RL,70.0,8414,2,0,Reg,Lvl,AllPub,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,6,8,old,new,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,4,4,2,6,663,1,0,396,1059,GasA,3,Y,SBrkr,1068,0,0,1068,0,1,1,0,3,1,3,6,7,0,1,Attchd,old,2,1,264,4,4,3,192,0,0,0,0,0,1,3,NA,0,2,new,WD,Normal,154500
20,RL,0.0,13284,2,0,Reg,Lvl,AllPub,Inside,2,Sawyer,PosN,Norm,1Fam,1Story,5,5,old,old,Gable,CompShg,Wd Sdng,Plywood,None,0.0,2,3,PConc,5,4,3,4,1064,1,0,319,1383,GasA,3,Y,SBrkr,1383,0,0,1383,1,0,1,0,3,1,3,6,7,1,5,Attchd,old,1,1,354,4,4,3,511,116,0,0,0,0,1,4,NA,0,6,new,WD,Normal,165000
90,RL,64.0,7018,2,0,Reg,Bnk,AllPub,Inside,2,SawyerW,Norm,Norm,Duplex,1Story,5,5,mid,mid,Gable,CompShg,Plywood,Plywood,None,0.0,2,3,Slab,1,1,1,0,0,0,0,0,0,GasA,3,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,2,3,8,7,0,1,Attchd,mid,1,2,400,4,4,3,0,0,0,0,0,0,1,0,NA,0,6,new,WD,Alloca,118858
60,RL,71.0,7056,2,0,Reg,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,2Story,6,5,old,old,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,2,3,CBlock,4,4,2,4,400,1,0,380,780,GasA,3,Y,SBrkr,983,813,0,1796,1,0,1,1,4,1,3,8,7,1,4,Attchd,old,2,2,483,4,4,3,0,50,0,0,0,0,1,0,NA,0,10,new,WD,Normal,140000
30,RM,50.0,8765,2,1,Reg,Lvl,AllPub,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,4,6,old,old,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,BrkTil,4,4,2,5,285,1,0,666,951,GasA,5,N,SBrkr,951,0,0,951,0,0,1,0,2,1,3,6,7,0,1,Detchd,old,1,1,327,4,4,3,0,28,0,0,0,0,1,0,NA,0,4,new,WD,Abnorml,106500
90,RL,64.0,7018,2,0,Reg,Lvl,AllPub,Inside,2,SawyerW,Feedr,Norm,Duplex,2Story,5,5,mid,mid,Gable,CompShg,Plywood,Plywood,None,0.0,2,3,Slab,1,1,1,0,0,0,0,0,0,GasA,3,Y,SBrkr,1120,1120,0,2240,0,0,2,0,6,2,3,12,7,0,1,Detchd,mid,1,2,528,4,4,3,154,0,0,0,0,0,1,0,NA,0,6,new,WD,Alloca,142953
20,RL,100.0,12919,2,0,IR1,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,new,new,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,4,3,PConc,6,4,5,6,2188,1,0,142,2330,GasA,5,Y,SBrkr,2364,0,0,2364,1,0,2,1,2,1,5,11,7,2,5,Attchd,new,3,3,820,4,4,3,0,67,0,0,0,0,1,0,NA,0,3,new,New,Partial,611657
20,RL,65.0,6993,2,0,Reg,Lvl,AllPub,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,5,7,old,mid,Gable,CompShg,HdBoard,Plywood,None,0.0,2,3,CBlock,4,4,2,4,465,1,0,447,912,GasA,3,Y,SBrkr,1236,0,0,1236,0,0,1,0,3,1,3,6,7,1,4,Attchd,old,1,1,288,4,4,3,0,0,0,0,0,0,1,0,NA,0,6,new,WD,Normal,135000
20,RL,0.0,7340,2,0,IR1,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,4,6,old,old,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,4,4,2,5,322,1,0,536,858,GasA,3,Y,SBrkr,858,0,0,858,0,0,1,0,2,1,3,4,7,0,1,Detchd,mid,1,1,684,4,4,3,0,0,0,0,0,0,1,0,NA,0,6,new,WD,Normal,110000
20,RL,64.0,8712,2,0,IR1,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,old,new,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,4,CBlock,4,4,3,4,860,1,0,132,992,GasA,3,Y,SBrkr,1306,0,0,1306,1,0,1,0,2,1,3,5,7,0,1,Detchd,old,1,1,756,4,4,3,0,0,0,0,0,0,1,0,NA,0,5,new,WD,Normal,153000
60,RL,63.0,7875,2,0,Reg,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,new,new,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,4,2,1,0,1,0,783,783,GasA,5,Y,SBrkr,807,702,0,1509,0,0,2,1,3,1,4,8,7,1,5,Attchd,new,3,2,393,4,4,3,0,75,0,0,0,0,1,0,NA,0,7,new,WD,Normal,180000
20,RL,50.0,14859,2,0,IR1,HLS,AllPub,CulDSac,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,new,new,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,3,3,PConc,5,4,2,1,0,1,0,1670,1670,GasA,5,Y,SBrkr,1670,0,0,1670,0,0,2,0,3,1,4,7,7,1,5,Attchd,new,2,3,690,4,4,3,144,60,0,0,0,0,1,0,NA,0,8,new,New,Partial,240000
20,RL,0.0,6173,2,0,IR1,Lvl,AllPub,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,old,old,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,2,3,CBlock,4,4,2,6,599,1,0,277,876,GasA,3,Y,SBrkr,902,0,0,902,0,0,1,0,3,1,3,6,7,0,1,Attchd,old,1,1,288,4,4,3,0,0,0,0,0,0,1,3,NA,0,8,new,WD,Normal,125500
20,RL,80.0,9920,2,0,Reg,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,old,old,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,2,3,CBlock,4,4,2,3,354,2,290,412,1056,GasA,3,Y,SBrkr,1063,0,0,1063,1,0,1,0,3,1,3,6,7,0,1,Attchd,old,2,1,280,4,4,3,0,0,164,0,0,0,1,3,NA,0,2,new,WD,Normal,128000
20,RL,116.0,13501,2,0,IR1,Lvl,AllPub,Corner,2,Somerst,Norm,Norm,1Fam,1Story,8,5,new,new,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,3,3,PConc,5,4,2,6,63,1,0,1560,1623,GasA,5,Y,SBrkr,1636,0,0,1636,1,0,2,0,3,1,4,8,7,1,5,Attchd,new,2,3,865,4,4,3,0,60,0,0,0,0,1,0,NA,0,6,new,WD,Normal,255000
50,RL,86.0,11500,2,0,IR1,Lvl,AllPub,Inside,2,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,old,mid,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,5,4,2,3,223,1,0,794,1017,GasA,4,Y,SBrkr,1020,1037,0,2057,0,0,1,1,3,1,4,6,7,1,5,Attchd,old,3,1,180,3,4,3,0,0,0,0,322,0,1,0,NA,0,6,new,WD,Normal,250000
20,RL,0.0,8885,2,0,IR1,Low,AllPub,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,5,5,mid,mid,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,5,4,4,4,301,5,324,239,864,GasA,3,Y,SBrkr,902,0,0,902,1,0,1,0,2,1,3,5,7,0,1,Attchd,mid,1,2,484,4,4,3,164,0,0,0,0,0,1,3,NA,0,6,new,WD,Normal,131000
60,RL,149.0,12589,2,0,IR2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,new,new,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,4,2,1,0,1,0,742,742,GasA,5,Y,SBrkr,742,742,0,1484,0,0,2,1,3,1,4,8,7,1,5,Attchd,new,3,2,390,4,4,3,36,24,0,0,0,0,1,0,NA,0,6,new,WD,Normal,174000
90,RL,80.0,11600,2,0,Reg,Lvl,AllPub,Corner,2,NAmes,Feedr,Norm,Duplex,2Story,5,5,old,old,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,2,3,CBlock,4,4,2,3,443,1,0,662,1105,GasA,3,Y,FuseA,1105,1169,0,2274,0,0,2,0,5,2,3,12,7,0,1,Detchd,old,1,2,480,4,4,3,0,0,0,0,0,0,1,0,NA,0,1,new,WD,Normal,154300
20,RL,0.0,9286,2,0,IR1,Lvl,AllPub,CulDSac,1,CollgCr,Norm,Norm,1Fam,1Story,5,7,old,mid,Gable,CompShg,HdBoard,Plywood,None,0.0,2,3,CBlock,5,5,4,5,196,1,0,1072,1268,GasA,3,Y,SBrkr,1268,0,0,1268,0,0,1,1,3,1,4,5,7,0,1,Detchd,old,1,1,252,4,4,3,173,0,0,0,0,0,1,0,NA,0,10,new,WD,Normal,143500
30,RM,51.0,6120,2,0,Reg,Lvl,AllPub,Inside,2,BrkSide,Norm,Norm,1Fam,1Story,5,7,old,old,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,BrkTil,4,4,2,3,489,1,0,279,768,GasA,3,N,SBrkr,1015,0,0,1015,0,0,1,0,3,1,3,6,6,0,1,Detchd,old,1,1,450,4,4,3,0,0,112,0,120,0,1,3,Shed,620,7,new,WD,Abnorml,88000
90,RH,82.0,6270,2,0,Reg,HLS,AllPub,Inside,2,Crawfor,Norm,Norm,Duplex,2Story,5,6,old,old,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,4,4,2,4,284,1,0,717,1001,GasA,3,N,FuseA,1001,1001,0,2002,0,0,2,0,4,2,3,8,7,0,1,2Types,old,1,3,871,4,4,3,0,0,0,0,0,0,1,0,NA,0,8,new,WD,Normal,145000
160,FV,30.0,3000,2,2,Reg,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,6,5,new,new,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,3,3,PConc,5,4,4,6,294,1,0,318,612,GasA,5,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,4,4,7,0,1,Detchd,new,2,2,528,4,4,3,0,234,0,0,0,0,1,0,NA,0,6,new,New,Partial,173733
160,RM,21.0,2001,2,0,Reg,Lvl,AllPub,Inside,2,MeadowV,Norm,Norm,Twnhs,2Story,4,5,old,old,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,2,3,CBlock,4,4,2,1,0,1,0,546,546,GasA,2,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,3,6,7,0,1,Attchd,old,1,1,286,4,4,3,0,0,0,0,0,0,1,0,NA,0,1,new,WD,Normal,75000
20,C (all),50.0,9000,2,0,Reg,Lvl,AllPub,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,2,3,old,old,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,3,CBlock,4,4,4,4,50,1,0,430,480,GasA,3,N,FuseA,480,0,0,480,1,0,0,0,1,1,3,4,7,0,1,Detchd,old,1,1,308,4,4,3,0,0,0,0,0,0,1,0,NA,0,10,new,WD,Abnorml,35311
20,RL,0.0,17140,2,0,Reg,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,6,old,old,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,4,4,2,5,1059,1,0,75,1134,GasA,5,Y,FuseA,1229,0,0,1229,0,0,1,0,3,1,3,6,7,0,1,Attchd,old,2,1,284,4,4,3,0,0,0,0,0,0,1,0,NA,0,4,new,WD,Normal,135000
60,RL,103.0,13125,2,0,IR1,Lvl,AllPub,Corner,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,mid,mid,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,6,4,3,4,48,6,634,422,1104,GasA,5,Y,SBrkr,912,1215,0,2127,1,0,2,1,4,1,4,8,7,1,4,Attchd,mid,2,3,833,4,4,3,72,192,224,0,0,0,1,4,NA,0,11,new,WD,Normal,238000
20,RL,87.0,11029,2,0,IR1,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,8,old,new,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,3,CBlock,5,4,2,5,528,4,411,245,1184,GasA,5,Y,SBrkr,1414,0,0,1414,1,0,1,0,3,1,3,6,6,1,4,Attchd,mid,1,2,601,4,4,3,0,51,0,0,190,0,1,0,NA,0,5,new,WD,Normal,176500
