,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1185,Travel_Rarely,1291,15,2,1,1666,3,Male,65,2,4,3,17603,3525,1,No,24,4,1,80,1,14,3,3,14,10,6,11
1186,Travel_Frequently,880,12,4,1,1667,4,Male,36,3,2,4,4581,10414,3,Yes,24,4,1,80,0,13,2,4,11,9,6,7
1187,Travel_Frequently,1189,1,3,1,1668,4,Male,90,3,2,4,4735,9867,7,No,15,3,4,80,2,19,4,4,13,11,2,9
1188,Travel_Rarely,991,5,3,1,1669,1,Male,43,2,2,2,4187,3356,1,Yes,13,3,2,80,1,10,3,2,10,0,0,9
1189,Travel_Rarely,392,2,4,1,1670,4,Male,93,3,2,4,5505,3921,1,No,14,3,3,80,2,6,5,3,6,2,0,4
1190,Travel_Rarely,977,2,3,1,1671,4,Male,45,3,2,2,5470,25518,0,No,13,3,3,80,2,10,4,2,9,5,1,6
1191,Travel_Rarely,1112,5,4,1,1673,1,Female,67,3,2,4,5476,22589,1,No,11,3,1,80,2,10,2,3,10,0,0,2
1192,Travel_Rarely,464,16,3,1,1674,4,Female,74,3,1,1,2587,24941,4,Yes,16,3,2,80,1,17,2,2,2,2,2,2
1193,Travel_Frequently,148,2,3,1,1675,4,Female,42,2,1,2,2440,23826,1,No,22,4,2,80,0,4,3,3,4,3,3,3
1194,Travel_Rarely,1225,2,4,1,1676,2,Female,47,4,4,2,15972,21086,6,No,14,3,3,80,3,29,2,3,3,2,1,2
1195,Travel_Rarely,809,1,3,1,1677,3,Male,36,3,4,3,15379,22384,4,No,14,3,1,80,0,23,2,3,8,7,0,0
1196,Travel_Rarely,1206,23,2,1,1678,4,Male,80,3,3,3,7082,11591,3,Yes,16,3,4,80,0,21,2,3,2,0,0,2
1197,Travel_Rarely,727,9,1,1,1680,4,Male,54,3,1,1,2728,21082,1,No,11,3,1,80,0,2,3,3,2,2,0,2
1198,Non-Travel,530,16,3,1,1681,3,Female,36,3,2,4,5368,16130,1,Yes,25,4,3,80,1,7,2,3,6,5,1,2
1199,Travel_Rarely,1351,26,4,1,1682,1,Male,80,3,2,3,5347,7419,6,No,14,3,2,80,2,10,2,2,3,2,0,2
1200,Travel_Rarely,528,1,3,1,1683,3,Female,44,3,1,4,3195,4167,4,Yes,18,3,1,80,3,8,2,3,2,2,2,2
1201,Travel_Rarely,1320,8,1,1,1684,4,Male,93,2,1,3,3989,20586,1,Yes,11,3,1,80,0,5,2,3,5,4,1,2
1202,Travel_Rarely,1495,4,2,1,1687,4,Female,87,3,1,3,3306,26176,7,No,19,3,4,80,1,7,5,2,0,0,0,0
1203,Travel_Rarely,1395,24,4,1,1689,2,Male,48,4,3,4,7005,3458,3,No,15,3,3,80,0,11,2,3,4,3,1,2
1204,Travel_Frequently,708,7,2,1,1691,4,Female,95,3,1,3,2655,11740,2,Yes,11,3,3,80,2,19,3,3,9,7,7,7
1205,Travel_Rarely,1259,2,4,1,1692,4,Male,95,3,1,2,1393,24852,1,No,12,3,1,80,0,1,2,3,1,0,0,0
1206,Non-Travel,786,7,3,1,1693,4,Male,76,3,1,4,2570,11925,1,No,20,4,3,80,0,7,5,3,7,7,5,7
1207,Travel_Rarely,1441,22,3,1,1694,1,Male,94,2,1,2,3537,23737,5,No,12,3,4,80,1,8,1,3,4,2,1,2
1208,Travel_Rarely,1157,5,2,1,1696,2,Male,57,2,2,4,3986,11912,1,No,14,3,3,80,1,15,3,4,15,10,4,13
1209,Travel_Rarely,370,1,4,1,1697,3,Male,92,1,3,4,10883,20467,3,No,20,4,3,80,1,19,2,4,1,0,0,0
1210,Travel_Rarely,267,21,3,1,1698,2,Male,79,4,1,2,2028,13637,1,No,18,3,4,80,3,14,6,3,14,11,2,13
1211,Travel_Frequently,1278,1,4,1,1700,3,Male,31,1,2,4,9525,7677,1,No,14,3,3,80,2,6,2,2,6,3,1,3
1212,Travel_Rarely,678,19,3,1,1701,2,Female,35,2,1,4,2929,20338,1,No,12,3,2,80,0,10,3,3,10,9,8,7
1213,Travel_Rarely,427,7,3,1,1702,3,Male,99,3,1,4,2275,25103,1,Yes,21,4,2,80,1,3,2,3,3,2,0,2
1214,Travel_Rarely,921,2,3,1,1703,3,Female,96,4,3,4,7879,14810,1,Yes,19,3,2,80,1,9,2,3,8,7,6,7
1215,Travel_Frequently,146,2,4,1,1704,1,Male,79,2,1,4,4930,13970,0,Yes,14,3,3,80,0,6,2,4,5,4,1,4
1216,Travel_Rarely,1179,2,3,1,1706,4,Male,73,3,2,4,7847,6069,1,Yes,17,3,1,80,1,10,3,3,10,9,8,8
1217,Travel_Rarely,581,9,3,1,1707,3,Male,62,4,1,3,4401,17616,1,No,16,3,4,80,1,5,1,3,5,3,0,4
1218,Travel_Rarely,918,6,3,1,1708,4,Male,35,3,3,3,9241,15869,1,No,12,3,2,80,0,10,3,3,10,8,8,7
1219,Travel_Rarely,1082,9,4,1,1709,4,Female,43,3,1,3,2974,25412,9,No,17,3,3,80,1,9,2,3,5,3,1,2
1220,Travel_Rarely,530,2,4,1,1710,3,Female,51,3,2,4,4502,7439,3,No,15,3,3,80,0,17,2,2,13,7,6,7
1221,Non-Travel,1238,1,1,1,1712,3,Male,74,2,3,3,10748,3395,3,No,23,4,4,80,1,25,3,2,23,15,14,4
1222,Travel_Rarely,240,22,1,1,1714,4,Male,58,1,1,3,1555,11585,1,No,11,3,3,80,1,1,2,3,1,0,0,0
1223,Travel_Frequently,1093,9,3,1,1716,3,Male,82,1,4,3,12936,24164,7,No,11,3,3,80,0,25,3,1,23,5,14,10
1224,Travel_Rarely,390,17,4,1,1718,4,Male,62,1,1,3,2305,6217,1,No,15,3,3,80,3,3,3,4,3,2,0,2
1225,Travel_Rarely,1005,28,2,1,1719,4,Female,48,2,4,2,16704,17119,1,No,11,3,3,80,0,21,2,3,21,6,8,6
1226,Travel_Frequently,585,10,3,1,1720,1,Male,56,3,1,3,3433,17360,6,No,13,3,1,80,1,10,3,2,5,2,1,3
1227,Travel_Rarely,741,2,4,1,1721,2,Male,69,3,1,3,3477,18103,1,No,14,3,4,80,1,6,2,4,5,2,0,3
1228,Non-Travel,552,4,3,1,1722,3,Male,60,1,2,2,6430,20794,6,No,19,3,2,80,1,10,4,3,3,2,1,2
1229,Travel_Rarely,369,8,2,1,1724,2,Female,92,3,2,1,6516,5041,2,Yes,16,3,2,80,1,18,3,3,1,0,0,0
1230,Travel_Rarely,506,29,1,1,1725,2,Male,91,3,1,1,3907,3622,1,No,13,3,2,80,3,6,2,4,6,2,1,2
1231,Travel_Rarely,717,13,4,1,1727,3,Male,34,3,2,2,5562,9697,6,No,14,3,4,80,0,19,3,3,10,7,0,9
1232,Travel_Rarely,1370,27,4,1,1728,4,Male,49,3,2,3,6883,5151,2,No,16,3,2,80,1,17,3,3,7,7,0,7
1233,Travel_Rarely,793,16,1,1,1729,2,Male,33,3,1,4,2862,3811,1,No,12,3,2,80,1,10,2,2,10,0,0,8
1234,Non-Travel,543,2,4,1,1731,3,Male,87,3,2,2,4978,3536,7,No,11,3,4,80,1,4,3,1,1,0,0,0
1235,Travel_Rarely,1277,2,3,1,1732,3,Male,74,3,3,4,10368,5596,4,Yes,12,3,2,80,1,13,5,2,10,6,0,3
1236,Travel_Rarely,1456,13,5,1,1733,2,Male,96,2,2,1,6134,8658,5,Yes,13,3,2,80,3,16,3,3,2,2,2,2
1237,Travel_Rarely,964,1,2,1,1734,1,Male,34,1,2,2,6735,12147,6,No,15,3,2,80,0,10,2,3,0,0,0,0
1238,Travel_Rarely,160,4,1,1,1735,3,Female,51,3,1,2,3295,12862,1,No,13,3,3,80,0,3,3,1,3,2,1,2
1239,Travel_Frequently,163,24,1,1,1736,4,Female,30,3,2,4,5238,6670,2,No,20,4,4,80,0,9,3,2,5,4,1,4
1240,Non-Travel,792,1,3,1,1737,4,Male,77,3,2,4,6472,8989,1,Yes,15,3,4,80,1,9,2,3,9,8,5,8
1241,Travel_Rarely,371,19,3,1,1739,4,Male,80,1,3,3,9610,3840,3,No,13,3,3,80,1,10,2,1,4,3,0,2
1242,Travel_Rarely,611,7,4,1,1740,2,Male,88,3,5,2,19833,4349,1,No,14,3,2,80,0,21,3,2,21,8,12,8
1243,Travel_Rarely,176,4,3,1,1744,3,Female,56,1,3,3,9756,6595,4,No,21,4,3,80,2,9,2,4,5,0,0,3
1244,Travel_Frequently,1312,2,4,1,1745,4,Female,78,2,1,1,4968,26427,0,No,16,3,4,80,0,10,2,3,9,7,0,7
1245,Travel_Frequently,897,10,3,1,1746,1,Male,59,3,1,4,2145,2097,0,No,14,3,4,80,1,3,2,3,2,2,2,1
1246,Travel_Frequently,600,8,3,1,1747,3,Female,66,2,1,4,2180,9732,6,No,11,3,3,80,1,6,0,2,4,2,1,2
1247,Travel_Rarely,1003,5,3,1,1749,1,Male,51,3,2,3,8346,20943,1,No,19,3,3,80,1,6,3,3,5,2,0,2
1248,Travel_Rarely,1054,8,3,1,1751,3,Female,67,3,1,4,3445,6152,1,No,11,3,3,80,0,6,5,2,6,2,1,4
1249,Travel_Rarely,428,9,3,1,1752,2,Female,52,1,1,2,2760,14630,1,No,13,3,3,80,0,2,3,3,2,2,2,2
1250,Travel_Frequently,461,1,3,1,1753,4,Male,70,4,2,3,6294,23060,8,Yes,12,3,4,80,0,10,5,4,3,2,0,2
1251,Travel_Rarely,979,15,2,1,1754,3,Male,94,2,3,1,7140,3088,2,No,11,3,1,80,1,12,2,3,7,7,1,7
1252,Travel_Rarely,181,2,4,1,1755,4,Male,97,4,1,4,2932,5586,0,Yes,14,3,1,80,3,6,3,3,5,0,1,2
1253,Non-Travel,1283,2,3,1,1756,4,Female,62,3,2,2,5147,10697,8,No,15,3,4,80,0,13,2,2,11,7,1,7
1254,Travel_Rarely,1313,11,4,1,1757,4,Female,80,3,2,4,4507,8191,3,No,12,3,3,80,0,8,1,4,5,1,0,4
1255,Travel_Rarely,211,16,3,1,1758,1,Female,74,3,3,1,8564,10092,2,Yes,20,4,3,80,0,11,2,2,0,0,0,0
1256,Travel_Frequently,594,2,2,1,1760,3,Female,75,2,1,2,2468,15963,4,No,14,3,2,80,1,9,4,2,6,1,0,5
1257,Travel_Rarely,1079,16,4,1,1761,1,Male,70,3,3,3,8161,19002,2,No,13,3,1,80,3,10,2,3,1,0,0,0
1258,Travel_Rarely,590,4,3,1,1762,4,Female,91,2,1,1,2109,10007,1,No,13,3,3,80,1,1,2,3,1,0,0,0
1259,Travel_Rarely,305,16,3,1,1763,3,Male,58,4,2,3,5294,9128,3,No,16,3,3,80,1,10,3,3,7,0,1,7
1260,Non-Travel,953,5,4,1,1764,2,Male,65,3,1,2,2718,17674,2,No,14,3,2,80,0,12,3,3,7,7,0,7
1261,Travel_Rarely,833,18,3,1,1766,2,Male,60,1,2,4,5811,24539,3,Yes,16,3,3,80,1,15,2,3,1,0,1,0
1262,Travel_Frequently,807,17,3,1,1767,3,Male,38,2,1,3,2437,15587,9,Yes,16,3,4,80,1,6,4,3,1,0,0,0
1263,Travel_Rarely,855,12,3,1,1768,2,Male,57,3,1,2,2766,8952,8,No,22,4,2,80,3,7,6,2,5,3,0,4
1264,Travel_Rarely,478,2,3,1,1770,3,Male,60,2,5,1,19038,19805,8,No,12,3,2,80,3,34,2,3,1,0,0,0
1265,Non-Travel,775,4,3,1,1771,4,Male,90,3,2,2,3055,6194,5,No,15,3,4,80,2,11,2,2,9,8,1,7
1266,Travel_Rarely,548,9,4,1,1772,3,Male,94,3,1,1,2289,20520,1,No,20,4,2,80,2,5,2,3,5,3,0,4
1267,Non-Travel,1375,10,3,1,1774,4,Male,87,3,2,3,4001,12313,1,Yes,14,3,3,80,1,15,3,3,15,14,0,7
1268,Non-Travel,661,1,4,1,1775,1,Female,60,2,4,3,12965,22308,4,Yes,20,4,4,80,3,27,2,2,3,2,0,2
1269,Travel_Rarely,244,2,3,1,1778,2,Male,97,3,1,4,3539,5033,0,No,13,3,2,80,0,10,5,3,9,7,1,8
1270,Travel_Rarely,511,3,2,1,1779,4,Female,32,1,2,4,6029,25353,5,No,12,3,1,80,0,6,3,3,2,2,2,2
1271,Travel_Rarely,337,7,1,1,1780,2,Male,31,3,1,2,2679,4567,1,No,13,3,2,80,0,1,3,3,1,0,1,0
1272,Travel_Rarely,1153,6,2,1,1782,4,Female,40,2,1,3,3702,16376,1,No,11,3,2,80,1,5,3,3,5,4,0,4
1273,Travel_Rarely,1294,8,1,1,1783,3,Female,79,3,1,1,2398,15999,1,Yes,17,3,3,80,0,1,6,3,1,0,0,0
1274,Travel_Rarely,196,29,4,1,1784,1,Female,91,2,2,4,5468,13402,1,No,14,3,1,80,2,13,3,3,12,7,5,7
1275,Travel_Rarely,942,3,3,1,1786,1,Female,53,3,3,3,13116,22984,2,No,11,3,4,80,0,15,2,3,2,2,2,2
1276,Travel_Rarely,589,9,2,1,1787,2,Male,46,2,2,2,4189,8800,1,No,14,3,1,80,2,5,2,3,5,2,0,3
1277,Travel_Rarely,734,2,4,1,1789,3,Male,46,3,5,4,19328,14218,7,Yes,17,3,3,80,1,24,3,3,2,1,2,2
1278,Travel_Rarely,1383,10,3,1,1790,4,Male,90,3,3,1,8321,25949,7,Yes,13,3,4,80,1,15,1,3,12,8,5,7
1279,Travel_Frequently,429,1,2,1,1792,3,Male,99,3,1,2,2342,11092,1,Yes,12,3,3,80,3,6,2,2,5,3,2,3
1280,Travel_Rarely,1239,8,2,1,1794,3,Male,89,3,2,2,4071,12832,2,No,13,3,3,80,0,19,4,2,10,0,4,7
1281,Travel_Rarely,303,27,3,1,1797,3,Male,84,3,2,4,5813,13492,1,Yes,18,3,4,80,0,10,2,3,10,7,7,7
1282,Travel_Rarely,867,8,4,1,1798,4,Male,90,4,1,1,3143,6076,6,No,19,3,2,80,1,14,1,3,10,8,7,6
1283,Travel_Rarely,1181,1,3,1,1799,3,Male,82,3,1,4,2044,5531,1,No,11,3,3,80,1,5,6,4,5,3,0,3
1284,Travel_Rarely,1253,10,1,1,1800,3,Male,65,3,3,3,13464,7914,7,No,21,4,3,80,0,9,3,3,4,3,2,2
1285,Non-Travel,849,26,2,1,1801,2,Male,98,2,2,2,7991,25166,8,No,15,3,3,80,0,6,3,3,2,2,2,2
1286,Travel_Rarely,616,2,2,1,1802,3,Female,99,3,1,1,3377,25605,4,No,17,3,4,80,1,7,5,2,4,3,0,2
1287,Travel_Rarely,1128,13,3,1,1803,2,Male,95,4,2,1,5538,5696,5,No,18,3,3,80,2,10,2,2,0,0,0,0
1288,Non-Travel,1180,2,2,1,1804,2,Male,90,3,2,4,5762,24442,2,No,14,3,3,80,1,15,6,3,7,7,1,7
1289,Non-Travel,1336,2,3,1,1805,1,Male,100,3,1,2,2592,7129,5,No,13,3,4,80,3,13,3,3,11,10,3,8
1290,Travel_Frequently,234,9,4,1,1807,4,Male,93,3,2,1,5346,6208,4,No,17,3,3,80,1,11,3,2,7,1,0,7
1291,Travel_Rarely,370,10,4,1,1809,4,Male,58,3,2,1,4213,4992,1,No,15,3,2,80,0,10,4,1,10,3,0,8
1292,Travel_Frequently,766,20,3,1,1812,3,Male,83,3,2,4,4127,19188,2,No,18,3,4,80,1,7,6,3,2,1,2,2
1293,Non-Travel,343,9,3,1,1813,1,Male,52,3,1,3,2438,24978,4,No,13,3,3,80,0,7,2,2,3,2,1,2
1294,Travel_Rarely,447,5,3,1,1814,2,Male,85,4,2,2,6870,15530,3,No,12,3,1,80,0,11,3,1,3,2,1,2
1295,Travel_Rarely,796,4,1,1,1815,3,Female,81,3,3,3,10447,26458,0,Yes,13,3,4,80,1,23,3,4,22,14,13,5
1296,Travel_Rarely,1092,10,3,1,1816,1,Female,64,3,3,3,9667,2739,9,No,14,3,2,80,0,9,3,3,7,7,0,2
1297,Travel_Rarely,920,20,2,1,1818,4,Female,69,3,1,2,2148,6889,0,Yes,11,3,3,80,0,6,3,3,5,1,1,4
1298,Travel_Rarely,261,21,2,1,1821,4,Female,66,3,2,2,8926,10842,4,No,22,4,4,80,1,13,2,4,9,7,3,7
1299,Travel_Rarely,1194,1,3,1,1822,3,Female,52,3,2,4,6513,9060,4,No,17,3,4,80,1,12,3,3,5,3,0,3
1300,Travel_Rarely,810,8,2,1,1823,2,Male,92,4,2,3,6799,22128,1,No,21,4,3,80,2,10,5,3,10,8,4,8
1301,Non-Travel,350,2,3,1,1824,2,Male,52,3,4,2,16291,22577,4,No,22,4,4,80,1,37,0,2,16,9,14,14
1302,Travel_Rarely,185,23,4,1,1826,2,Male,91,1,1,3,2705,9696,0,No,16,3,2,80,1,6,2,4,5,4,0,3
1303,Travel_Rarely,1001,4,3,1,1827,3,Female,92,2,3,2,10333,19271,8,Yes,12,3,3,80,1,28,4,3,22,11,14,10
1304,Travel_Rarely,750,12,3,1,1829,2,Female,47,3,2,1,4448,10748,2,No,12,3,2,80,1,15,3,3,7,4,7,7
1305,Travel_Rarely,431,7,4,1,1830,4,Female,68,3,2,4,6854,15696,4,No,15,3,2,80,1,14,2,2,7,1,1,7
1306,Travel_Frequently,1125,7,4,1,1833,1,Female,68,3,3,1,9637,8277,2,No,14,3,4,80,2,9,3,3,3,2,2,2
1307,Travel_Rarely,1217,1,3,1,1834,3,Female,67,3,1,1,3591,12719,1,No,25,4,3,80,1,3,3,3,3,2,1,2
1308,Travel_Rarely,723,2,4,1,1835,2,Female,77,1,2,4,5405,4244,2,Yes,20,4,1,80,2,20,4,2,4,2,0,3
1309,Travel_Rarely,572,10,3,1,1836,3,Male,46,3,2,4,4684,9125,1,No,13,3,1,80,0,5,4,3,5,3,1,2
1310,Travel_Frequently,1216,15,4,1,1837,1,Male,87,3,4,3,15787,21624,2,Yes,14,3,2,80,0,23,3,3,2,2,2,2
1311,Non-Travel,1431,14,3,1,1839,2,Female,33,3,1,3,1514,8018,1,No,16,3,3,80,0,0,4,1,0,0,0,0
1312,Travel_Rarely,359,18,5,1,1842,4,Male,89,4,1,1,2956,21495,0,No,17,3,3,80,0,2,4,3,1,0,0,0
1313,Travel_Rarely,350,13,3,1,1844,1,Male,56,2,1,1,2335,3157,4,Yes,15,3,4,80,3,4,3,3,2,2,2,0
1314,Non-Travel,589,2,4,1,1845,3,Female,67,3,2,3,5154,19665,4,No,22,4,2,80,2,10,3,4,8,7,5,7
1315,Travel_Rarely,430,2,4,1,1847,4,Female,73,3,2,2,6962,19573,4,Yes,22,4,4,80,1,15,2,3,1,0,0,0
1316,Travel_Frequently,1422,2,4,1,1849,1,Male,92,3,2,4,5675,19246,1,No,20,4,3,80,1,7,5,3,7,7,7,7
1317,Travel_Frequently,1297,5,2,1,1850,4,Female,53,3,1,4,2379,19826,0,Yes,14,3,3,80,0,6,3,2,5,4,0,2
1318,Travel_Frequently,574,20,1,1,1852,4,Male,40,3,1,4,3812,7003,1,No,13,3,2,80,0,11,3,4,11,8,3,10
1319,Travel_Frequently,1318,10,4,1,1853,4,Male,79,3,2,4,4648,26075,8,No,13,3,3,80,0,4,2,4,0,0,0,0
1320,Non-Travel,355,10,4,1,1854,3,Male,38,3,1,3,2936,6161,3,No,22,4,2,80,2,10,1,2,6,3,3,3
1321,Travel_Rarely,207,9,4,1,1856,2,Female,64,3,1,3,2105,5411,4,No,12,3,3,80,0,7,2,3,2,2,2,0
1322,Travel_Rarely,706,2,2,1,1857,4,Male,82,3,3,4,8578,19989,3,No,14,3,3,80,1,12,4,2,9,8,4,7
1323,Non-Travel,280,1,2,1,1858,3,Male,43,3,1,4,2706,10494,1,No,15,3,2,80,1,3,2,3,3,2,2,2
1324,Travel_Rarely,726,29,1,1,1859,4,Male,93,1,2,3,6384,21143,8,No,17,3,4,80,2,11,3,3,7,0,1,6
1325,Travel_Rarely,1142,8,3,1,1860,4,Male,81,3,1,3,3968,13624,4,No,13,3,4,80,0,8,3,3,0,0,0,0
1326,Travel_Rarely,414,2,4,1,1862,3,Male,82,2,2,2,9907,26186,7,Yes,12,3,3,80,0,7,3,2,2,2,2,2
1327,Travel_Rarely,1319,3,3,1,1863,1,Female,45,4,4,1,13225,7739,2,No,12,3,4,80,1,25,5,3,19,17,2,8
1328,Travel_Rarely,728,23,1,1,1864,2,Female,36,2,2,3,3540,7018,1,No,21,4,4,80,1,9,5,3,9,8,5,8
1329,Travel_Rarely,352,6,1,1,1865,4,Male,87,2,1,2,2804,15434,1,No,11,3,4,80,0,1,3,3,1,0,0,0
1330,Travel_Rarely,823,6,3,1,1866,1,Female,81,2,5,3,19392,22539,7,No,13,3,4,80,0,21,2,3,16,12,6,14
1331,Travel_Rarely,1224,10,3,1,1867,4,Male,91,2,5,2,19665,13583,4,No,12,3,4,80,0,29,3,3,22,10,12,9
1332,Travel_Frequently,459,24,2,1,1868,4,Male,73,2,1,4,2439,14753,1,Yes,24,4,2,80,0,1,3,2,1,0,1,0
1333,Travel_Rarely,1254,10,3,1,1869,3,Female,64,3,3,2,7314,14011,5,No,21,4,3,80,3,14,2,3,8,7,0,7
1334,Travel_Frequently,1131,15,3,1,1870,4,Female,77,2,1,1,4774,23844,0,No,19,3,4,80,1,8,2,2,7,6,7,3
1335,Travel_Rarely,835,19,4,1,1871,4,Male,41,3,2,4,3902,5141,8,No,14,3,2,80,3,7,2,3,2,2,2,2
1336,Travel_Rarely,836,2,4,1,1873,2,Male,98,2,1,4,2662,7975,8,No,20,4,2,80,1,19,2,4,5,2,0,4
1337,Travel_Rarely,1172,3,3,1,1875,2,Female,78,3,1,2,2856,3692,1,No,19,3,4,80,1,1,3,3,1,0,0,0
1338,Travel_Rarely,945,9,3,1,1876,2,Male,89,3,1,4,1081,16019,1,No,13,3,3,80,0,1,3,2,1,0,0,0
1339,Travel_Rarely,391,7,1,1,1878,4,Male,75,3,1,2,2472,26092,1,Yes,23,4,1,80,0,1,2,3,1,0,0,0
1340,Travel_Rarely,1266,10,4,1,1880,2,Female,63,2,2,3,5673,6060,1,Yes,13,3,1,80,1,10,4,3,10,9,1,7
1341,Travel_Rarely,311,20,3,1,1881,2,Male,89,3,2,3,4197,18624,1,No,11,3,1,80,1,10,2,3,10,8,0,2
1342,Travel_Rarely,1480,4,3,1,1882,3,Male,64,3,3,4,9713,24444,2,Yes,13,3,4,80,3,9,3,3,5,3,1,0
1343,Travel_Rarely,592,7,3,1,1883,4,Male,59,3,1,1,2062,19384,3,No,14,3,2,80,0,11,2,3,3,2,1,2
1344,Travel_Rarely,783,7,4,1,1885,4,Male,78,3,2,1,4284,13588,5,Yes,22,4,3,80,1,16,2,3,5,3,0,4
1345,Travel_Rarely,219,16,2,1,1886,4,Female,44,2,2,2,4788,25388,0,Yes,11,3,4,80,0,4,2,3,3,2,0,2
1346,Travel_Rarely,556,25,2,1,1888,2,Female,93,2,2,4,5906,23888,0,No,13,3,4,80,2,10,2,2,9,8,3,8
1347,Travel_Frequently,1213,2,1,1,1890,2,Male,94,2,2,4,3886,4223,1,No,21,4,4,80,0,10,2,2,10,1,0,8
1348,Travel_Rarely,1137,1,4,1,1892,1,Male,98,3,4,1,16823,18991,2,No,11,3,1,80,1,22,3,3,19,7,11,16
1349,Travel_Rarely,482,1,2,1,1893,2,Female,90,2,1,3,2933,14908,1,Yes,13,3,3,80,1,1,3,2,1,0,1,0
1350,Travel_Rarely,511,2,2,1,1898,1,Female,89,4,2,3,6500,26997,0,No,14,3,2,80,0,9,5,2,8,7,0,7
1351,Travel_Frequently,117,22,3,1,1900,4,Female,58,3,4,4,17174,2437,3,No,11,3,2,80,1,24,3,3,22,17,4,7
1352,Travel_Rarely,170,1,4,1,1903,2,Male,78,4,2,1,5033,9364,2,No,15,3,4,80,1,10,5,3,2,0,2,2
1353,Non-Travel,967,16,4,1,1905,4,Male,85,1,1,1,2307,14460,1,Yes,23,4,2,80,1,5,2,3,5,2,3,0
1354,Travel_Rarely,1162,24,2,1,1907,1,Male,97,3,1,4,2587,10261,1,No,16,3,4,80,0,5,3,3,4,2,1,0
1355,Travel_Rarely,335,17,2,1,1908,3,Male,33,2,2,2,5507,16822,2,No,16,3,3,80,2,12,1,1,4,2,1,3
1356,Travel_Rarely,337,8,3,1,1909,3,Female,54,3,2,2,4393,26841,5,No,21,4,3,80,1,14,3,3,5,4,1,4
1357,Travel_Rarely,1396,6,3,1,1911,3,Male,83,3,3,1,13348,14842,9,No,13,3,2,80,1,18,3,4,13,7,5,7
1358,Travel_Rarely,1079,10,2,1,1912,3,Female,86,3,2,4,6583,20115,2,Yes,11,3,4,80,1,8,2,3,5,2,1,4
1359,Travel_Rarely,735,3,1,1,1915,4,Female,75,2,2,4,8103,16495,3,Yes,12,3,3,80,0,9,3,2,4,2,0,1
1360,Travel_Rarely,471,4,3,1,1916,1,Female,62,4,1,3,3978,16031,8,No,12,3,2,80,1,4,0,2,2,2,2,2
1361,Travel_Frequently,1096,6,3,1,1918,3,Male,61,4,1,4,2544,7102,0,No,18,3,1,80,1,8,3,3,7,7,7,7
1362,Travel_Frequently,1297,1,4,1,1922,2,Male,44,3,2,3,5399,14511,4,No,12,3,3,80,0,12,3,3,4,2,0,3
1363,Travel_Rarely,217,10,4,1,1924,2,Male,43,3,2,3,5487,10410,1,No,14,3,2,80,0,10,2,2,10,4,0,9
1364,Travel_Frequently,783,1,2,1,1927,3,Male,42,2,2,4,6834,19255,1,Yes,12,3,3,80,1,7,2,3,7,7,0,7
1365,Travel_Frequently,746,24,3,1,1928,3,Male,45,4,1,1,1091,10642,1,No,17,3,4,80,0,1,3,3,1,0,0,0
1366,Non-Travel,1251,21,4,1,1929,1,Female,32,1,2,3,5736,3987,6,No,19,3,3,80,1,10,1,3,3,2,1,2
1367,Travel_Rarely,1354,2,4,1,1931,2,Male,41,3,1,2,2226,6073,1,No,11,3,3,80,1,6,3,2,5,3,1,2
1368,Travel_Frequently,735,22,4,1,1932,3,Male,86,2,2,4,5747,26496,1,Yes,15,3,2,80,0,16,3,3,15,10,6,11
1369,Travel_Rarely,1475,13,2,1,1933,4,Female,84,3,2,3,9854,23352,3,Yes,11,3,4,80,0,6,0,3,2,0,2,2
1370,Non-Travel,1169,14,4,1,1934,3,Male,64,3,2,2,5467,2125,8,No,18,3,3,80,1,16,4,4,8,7,1,7
1371,Travel_Rarely,1443,11,5,1,1935,4,Female,89,2,2,1,5380,20328,4,No,16,3,3,80,1,6,3,3,0,0,0,0
1372,Travel_Rarely,867,9,2,1,1936,1,Male,87,3,2,1,5151,12315,1,No,25,4,4,80,1,10,3,3,10,0,7,9
1373,Travel_Frequently,1394,8,3,1,1937,4,Female,58,2,2,2,2133,18115,1,Yes,16,3,3,80,1,20,3,3,20,11,0,7
1374,Travel_Rarely,605,21,3,1,1938,4,Female,72,3,4,4,17875,11761,4,Yes,13,3,3,80,1,29,2,2,1,0,0,0
1375,Travel_Frequently,238,5,2,1,1939,1,Female,47,4,1,3,2432,15318,3,Yes,14,3,1,80,0,8,2,3,4,1,0,3
1376,Travel_Rarely,1206,9,2,1,1940,2,Male,71,3,1,4,4771,14293,2,No,19,3,4,80,2,10,0,4,5,2,0,3
1377,Travel_Frequently,1064,2,1,1,1941,2,Male,42,3,5,4,19161,13738,3,No,15,3,4,80,0,28,3,3,5,4,4,3
1378,Travel_Rarely,419,12,4,1,1943,2,Male,77,3,2,4,5087,2900,3,Yes,12,3,3,80,2,14,4,3,0,0,0,0
