Interaction_ID,User_ID,File_Type,Interaction_Type,Rating,Timestamp,Age,Gender,Subscription_Type,Title,Artist,Album,Genre,Release_Year,Lyrics,File_ID,Sentiment,Target
I02487,U0076,Audio,Share,1,2024-03-21 00:35:30.406420,35,Other,Premium,Audio_Song_1513,Ray Charles,Album_99,Hip-Hop,2006,"Here comes the sun, and I say, it's alright",A1513,-0.248,0
I02488,U0480,Video,Like,2,2023-08-03 05:39:30.406420,45,M,Premium,Video_Song_1943,Rihanna,Album_81,Hip-Hop,2001,"Livin' on a prayer, take my hand, we'll make it I swear",V1943,0.967,0
I02489,U0306,Audio,Listen,1,2024-02-12 17:02:30.406420,39,F,Free,Audio_Song_762,Stevie Wonder,Album_21,Classical,2009,"Shake it off, shake it off",A762,-0.59,0
I02490,U0320,Video,Listen,5,2025-03-12 06:07:30.406420,29,Other,Premium,Video_Song_2113,Stevie Wonder,Album_88,Rock,2009,"We will, we will rock you, we will, we will rock you",V2113,-0.771,1
I02491,U0111,Audio,Listen,2,2024-07-15 10:22:30.406420,31,M,Premium,Audio_Song_881,Hozier,Album_22,Classical,1991,I get by with a little help from my friends,A881,-0.576,0
I02492,U0132,Audio,Listen,4,2024-07-24 20:59:30.406420,31,Other,Premium,Audio_Song_862,Harry Styles,Album_40,Pop,2023,"Nothing else matters, never cared for what they do",A862,-0.089,1
I02493,U0009,Video,Share,5,2025-05-30 02:36:30.406420,44,F,Premium,Video_Song_2490,Coldplay,Album_95,Hip-Hop,1994,"Sweet dreams are made of this, who am I to disagree?",V2490,0.924,1
I02494,U0489,Video,Skip,3,2024-04-12 04:49:30.406420,35,F,Free,Video_Song_393,Billie Holiday,Album_32,Hip-Hop,2023,"I can't get no satisfaction, I can't get no satisfaction",V393,0.069,0
I02495,U0073,Video,Like,4,2025-03-29 09:19:30.406420,15,Other,Premium,Video_Song_1336,Joni Mitchell,Album_35,Jazz,1997,"I see a little silhouetto of a man, Scaramouche, Scaramouche",V1336,-0.467,1
I02496,U0265,Video,Listen,4,2025-02-26 14:32:30.406420,29,M,Premium,Video_Song_437,Paul McCartney,Album_11,Classical,1995,"Sweet dreams are made of this, who am I to disagree?",V437,-0.421,1
I02497,U0365,Audio,Like,2,2023-10-07 12:09:30.406420,41,M,Free,Audio_Song_1453,Shawn Mendes,Album_82,Hip-Hop,1991,"Nothing else matters, never cared for what they do",A1453,0.124,0
I02498,U0051,Video,Skip,2,2024-10-21 04:50:30.406420,26,F,Free,Video_Song_897,Doja Cat,Album_80,Jazz,2017,"Nothing else matters, never cared for what they do",V897,0.21,0
I02499,U0307,Audio,Share,1,2023-01-02 17:52:30.406420,24,Other,Premium,Audio_Song_1358,Post Malone,Album_59,Classical,2025,"Shake it off, shake it off",A1358,0.994,0
I02500,U0455,Video,Share,3,2024-10-19 20:50:30.406420,59,F,Free,Video_Song_2450,Sia,Album_15,Electronic,1998,"All the single ladies, all the single ladies",V2450,0.371,0
I02501,U0376,Video,Like,4,2023-12-20 22:20:30.406420,21,M,Premium,Video_Song_1997,Bruce Springsteen,Album_66,Pop,2024,"Hello from the other side, I must have called a thousand times",V1997,0.21,1
I02502,U0294,Audio,Share,2,2023-01-30 19:09:30.406420,47,F,Free,Audio_Song_211,Billie Eilish,Album_50,Electronic,2005,"We will, we will rock you, we will, we will rock you",A211,-0.897,0
I02503,U0061,Audio,Listen,4,2024-09-12 01:55:30.406420,27,M,Free,Audio_Song_2478,Tupac Shakur,Album_76,Pop,1998,"Livin' on a prayer, take my hand, we'll make it I swear",A2478,0.958,1
I02504,U0130,Audio,Skip,4,2024-04-11 02:05:30.406420,29,F,Premium,Audio_Song_2281,Celine Dion,Album_58,Hip-Hop,1998,I just called to say I love you,A2281,-0.311,0
I02505,U0186,Audio,Listen,1,2025-04-04 00:51:30.406420,24,M,Premium,Audio_Song_1270,BTS,Album_74,Jazz,2020,I get by with a little help from my friends,A1270,-0.252,0
I02506,U0074,Video,Listen,5,2024-01-11 19:56:30.406420,56,F,Free,Video_Song_2355,Sam Smith,Album_19,Rock,1996,"I will always love you, I will always love you",V2355,-0.182,1
I02507,U0485,Audio,Skip,1,2025-03-22 05:56:30.406420,24,M,Premium,Audio_Song_2199,Linkin Park,Album_14,Rock,1997,"Cause baby you're a firework, come on show 'em what you're worth",A2199,0.637,0
I02508,U0344,Video,Like,4,2024-06-18 22:29:30.406420,51,F,Premium,Video_Song_781,Cardi B,Album_10,Pop,1991,"Every breath you take, every move you make",V781,0.252,1
I02509,U0295,Video,Listen,5,2025-06-13 04:01:30.406420,48,Other,Premium,Video_Song_148,OneRepublic,Album_69,Rock,2021,"Every breath you take, every move you make",V148,0.248,1
I02510,U0396,Video,Like,5,2025-09-02 08:34:30.406420,54,M,Premium,Video_Song_1850,Mariah Carey,Album_81,Rock,2017,I just called to say I love you,V1850,0.774,1
I02511,U0043,Audio,Listen,3,2023-07-31 06:02:30.406420,45,Other,Premium,Audio_Song_1958,Janis Joplin,Album_51,Jazz,2023,Is this the real life? Is this just fantasy?,A1958,0.033,0
I02512,U0487,Audio,Like,2,2025-04-28 19:04:30.406420,32,Other,Premium,Audio_Song_2152,Queen,Album_97,Classical,1996,"Livin' on a prayer, take my hand, we'll make it I swear",A2152,0.985,0
I02513,U0375,Video,Skip,5,2024-01-18 22:54:30.406420,48,Other,Free,Video_Song_1715,Foo Fighters,Album_94,Jazz,1997,"Uptown funk you up, uptown funk you up",V1715,0.376,0
I02514,U0487,Audio,Share,5,2025-07-01 07:18:30.406420,32,Other,Premium,Audio_Song_1996,Nirvana,Album_23,Jazz,2003,"Sweet dreams are made of this, who am I to disagree?",A1996,0.184,1
I02515,U0036,Audio,Listen,2,2025-05-13 08:38:30.406420,41,M,Free,Audio_Song_1574,Coldplay,Album_25,Classical,2022,"We will, we will rock you, we will, we will rock you",A1574,0.741,0
I02516,U0067,Video,Skip,3,2024-07-24 13:16:30.406420,36,Other,Free,Video_Song_1802,Bruno Mars,Album_28,Jazz,2015,"I see a little silhouetto of a man, Scaramouche, Scaramouche",V1802,0.24,0
I02517,U0131,Audio,Skip,5,2023-05-03 01:33:30.406420,57,M,Premium,Audio_Song_1903,Ed Sheeran,Album_78,Hip-Hop,2001,"All the single ladies, all the single ladies",A1903,-0.335,0
I02518,U0400,Audio,Listen,3,2025-05-30 22:42:30.406420,53,F,Premium,Audio_Song_1857,Stevie Wonder,Album_86,Hip-Hop,2019,"You're simply the best, better than all the rest",A1857,0.724,0
I02519,U0170,Video,Skip,3,2023-04-16 13:27:30.406420,57,Other,Free,Video_Song_56,Billie Eilish,Album_8,Pop,1990,"We will, we will rock you, we will, we will rock you",V056,0.761,0
I02520,U0215,Video,Like,5,2023-07-28 19:35:30.406420,53,F,Free,Video_Song_664,Nina Simone,Album_89,Electronic,2013,Hit me baby one more time,V664,-0.139,1
I02521,U0001,Video,Listen,2,2023-09-06 11:01:30.406420,59,F,Premium,Video_Song_131,U2,Album_4,Classical,2007,"I want to hold your hand, I want to hold your hand",V131,-0.778,0
I02522,U0414,Video,Share,3,2023-12-04 01:38:30.406420,43,F,Premium,Video_Song_1703,Katy Perry,Album_81,Pop,1994,"It's a beautiful day, don't let it get away",V1703,-0.035,0
I02523,U0224,Audio,Skip,2,2024-08-23 21:18:30.406420,58,M,Free,Audio_Song_1739,Sia,Album_22,Hip-Hop,1994,"Beat it, beat it, no one wants to be defeated",A1739,0.165,0
I02524,U0226,Video,Like,4,2025-08-06 15:18:30.406420,30,M,Premium,Video_Song_1861,Louis Armstrong,Album_39,Classical,1992,"Shake it off, shake it off",V1861,0.489,1
I02525,U0233,Video,Like,5,2025-04-25 02:41:30.406420,15,F,Free,Video_Song_468,Lorde,Album_23,Pop,1995,"Nothing else matters, never cared for what they do",V468,-0.174,1
I02526,U0227,Audio,Like,1,2024-12-10 16:25:30.406420,23,M,Free,Audio_Song_452,Camila Cabello,Album_33,Classical,1998,"All the single ladies, all the single ladies",A452,-0.785,0
I02527,U0414,Video,Share,5,2025-06-17 04:38:30.406420,43,F,Premium,Video_Song_1677,Taylor Swift,Album_96,Electronic,2010,I just called to say I love you,V1677,-0.563,1
I02528,U0028,Audio,Like,2,2024-12-09 22:00:30.406420,56,F,Free,Audio_Song_2368,Nirvana,Album_19,Pop,1996,"Every breath you take, every move you make",A2368,-0.961,0
I02529,U0352,Video,Listen,5,2023-07-05 00:56:30.406420,33,Other,Free,Video_Song_465,Freddie Mercury,Album_36,Pop,1994,"I see a little silhouetto of a man, Scaramouche, Scaramouche",V465,-0.124,1
I02530,U0169,Audio,Share,4,2024-10-12 09:24:30.406420,47,M,Free,Audio_Song_1817,Janis Joplin,Album_1,Electronic,2021,"Here comes the sun, and I say, it's alright",A1817,0.479,1
I02531,U0239,Video,Like,3,2023-12-06 09:41:30.406420,32,F,Premium,Video_Song_2240,Biggie Smalls,Album_19,Jazz,1993,"Hello from the other side, I must have called a thousand times",V2240,-0.986,0
I02532,U0124,Audio,Listen,1,2025-04-03 09:36:30.406420,33,Other,Free,Audio_Song_1997,Johnny Cash,Album_49,Classical,1993,"Uptown funk you up, uptown funk you up",A1997,-0.089,0
I02533,U0404,Video,Like,2,2023-03-16 11:36:30.406420,43,Other,Free,Video_Song_1394,The Weeknd,Album_20,Hip-Hop,2022,"You're simply the best, better than all the rest",V1394,0.89,0
I02534,U0103,Audio,Skip,2,2023-05-01 20:27:30.406420,49,M,Premium,Audio_Song_2333,J. Cole,Album_4,Jazz,2021,"Shake it off, shake it off",A2333,-0.465,0
I02535,U0196,Video,Like,1,2025-09-14 21:20:30.406420,37,M,Premium,Video_Song_431,Metallica,Album_88,Pop,2014,"You're simply the best, better than all the rest",V431,-0.906,0
I02536,U0416,Audio,Like,5,2023-12-14 12:56:30.406420,27,Other,Premium,Audio_Song_1188,Selena Gomez,Album_28,Electronic,1996,"Imagine there's no heaven, it's easy if you try",A1188,0.722,1
I02537,U0464,Video,Listen,1,2024-11-25 11:09:30.406420,32,Other,Premium,Video_Song_543,Selena Gomez,Album_25,Rock,2000,"Let it be, let it be, let it be, let it be",V543,0.178,0
I02538,U0035,Video,Share,2,2023-01-30 20:51:30.406420,39,F,Free,Video_Song_1546,Doja Cat,Album_15,Electronic,2006,"You're simply the best, better than all the rest",V1546,-0.779,0
I02539,U0078,Video,Like,5,2024-08-21 08:30:30.406420,37,Other,Free,Video_Song_1789,The Chainsmokers,Album_99,Jazz,2002,"Uptown funk you up, uptown funk you up",V1789,-0.219,1
I02540,U0404,Audio,Like,2,2023-05-17 21:42:30.406420,43,Other,Free,Audio_Song_583,Dua Lipa,Album_77,Pop,2020,"Uptown funk you up, uptown funk you up",A583,-0.565,0
I02541,U0420,Video,Share,2,2024-08-06 01:30:30.406420,36,M,Premium,Video_Song_1532,Green Day,Album_36,Electronic,2009,"It's a beautiful day, don't let it get away",V1532,-0.748,0
I02542,U0422,Video,Share,4,2024-05-11 03:08:30.406420,16,F,Premium,Video_Song_1563,David Bowie,Album_39,Rock,1993,"Imagine there's no heaven, it's easy if you try",V1563,0.088,1
I02543,U0028,Audio,Skip,3,2024-04-25 15:59:30.406420,56,F,Free,Audio_Song_550,Lil Nas X,Album_98,Electronic,1998,"Shake it off, shake it off",A550,0.687,0
I02544,U0142,Audio,Like,3,2024-12-03 21:14:30.406420,34,M,Premium,Audio_Song_169,Selena Gomez,Album_41,Jazz,2008,"We will, we will rock you, we will, we will rock you",A169,0.009,0
I02545,U0451,Audio,Like,1,2025-06-23 14:00:30.406420,52,F,Premium,Audio_Song_1982,Cardi B,Album_28,Rock,2021,I get by with a little help from my friends,A1982,-0.505,0
I02546,U0344,Video,Skip,5,2024-06-29 21:22:30.406420,51,F,Premium,Video_Song_1561,Lil Nas X,Album_32,Jazz,2005,I get by with a little help from my friends,V1561,0.451,0
I02547,U0028,Video,Share,2,2024-10-06 06:56:30.406420,56,F,Free,Video_Song_151,Louis Armstrong,Album_87,Jazz,1990,I get by with a little help from my friends,V151,-0.395,0
I02548,U0369,Audio,Like,3,2023-02-11 08:16:30.406420,17,M,Premium,Audio_Song_885,Khalid,Album_94,Classical,1998,"Uptown funk you up, uptown funk you up",A885,-0.213,0
I02549,U0455,Audio,Skip,1,2025-05-01 13:03:30.406420,59,F,Free,Audio_Song_1807,Elvis Presley,Album_9,Rock,2002,"You're simply the best, better than all the rest",A1807,0.704,0
I02550,U0496,Audio,Like,5,2024-02-03 09:22:30.406420,26,Other,Free,Audio_Song_2366,Billie Eilish,Album_1,Classical,1996,I just called to say I love you,A2366,-0.73,1
I02551,U0207,Video,Listen,5,2024-10-12 09:40:30.406420,44,Other,Free,Video_Song_2158,Katy Perry,Album_47,Jazz,2003,"Beat it, beat it, no one wants to be defeated",V2158,-0.272,1
I02552,U0025,Audio,Skip,5,2023-07-15 06:24:30.406420,27,Other,Free,Audio_Song_1652,Shawn Mendes,Album_22,Jazz,1993,"Rolling in the deep, you had my heart inside of your hand",A1652,-0.925,0
I02553,U0135,Video,Share,1,2023-12-23 11:36:30.406420,46,M,Premium,Video_Song_1627,The Chainsmokers,Album_82,Rock,1992,I just called to say I love you,V1627,0.611,0
I02554,U0024,Audio,Share,2,2024-09-23 01:46:30.406420,55,Other,Premium,Audio_Song_2168,Fiona Apple,Album_8,Electronic,2010,"Uptown funk you up, uptown funk you up",A2168,-0.087,0
I02555,U0055,Audio,Share,1,2025-07-11 13:12:30.406420,47,F,Free,Audio_Song_125,Khalid,Album_42,Classical,2022,"You're simply the best, better than all the rest",A125,0.564,0
I02556,U0331,Video,Skip,1,2023-03-15 04:30:30.406420,20,F,Free,Video_Song_923,Travis Scott,Album_65,Classical,2012,"Rolling in the deep, you had my heart inside of your hand",V923,-0.55,0
I02557,U0320,Audio,Listen,4,2023-02-26 08:09:30.406420,29,Other,Premium,Audio_Song_1635,Joni Mitchell,Album_66,Electronic,1992,I just called to say I love you,A1635,-0.195,1
I02558,U0113,Audio,Skip,4,2025-01-18 05:49:30.406420,49,Other,Premium,Audio_Song_61,Sia,Album_37,Hip-Hop,2022,"Imagine there's no heaven, it's easy if you try",A061,-0.708,0
I02559,U0228,Audio,Skip,5,2025-02-23 04:13:30.406420,20,F,Free,Audio_Song_1687,Tupac Shakur,Album_64,Pop,1999,Hit me baby one more time,A1687,0.607,0
I02560,U0207,Audio,Skip,4,2024-03-21 18:43:30.406420,44,Other,Free,Audio_Song_1551,Queen,Album_1,Jazz,2006,Is this the real life? Is this just fantasy?,A1551,0.437,0
I02561,U0266,Video,Like,2,2025-09-07 05:55:30.406420,42,M,Free,Video_Song_2361,Dua Lipa,Album_70,Classical,1992,"I will always love you, I will always love you",V2361,0.644,0
I02562,U0093,Video,Skip,2,2024-08-28 16:59:30.406420,24,Other,Free,Video_Song_2402,Lady Gaga,Album_59,Jazz,2017,"I want to hold your hand, I want to hold your hand",V2402,-0.044,0
I02563,U0268,Audio,Like,4,2025-04-11 17:45:30.406420,20,Other,Premium,Audio_Song_1318,Cardi B,Album_23,Electronic,1991,"Rolling in the deep, you had my heart inside of your hand",A1318,-0.691,1
I02564,U0216,Video,Listen,3,2025-04-02 18:36:30.406420,33,Other,Free,Video_Song_639,Green Day,Album_17,Rock,2023,"You're simply the best, better than all the rest",V639,-0.481,0
I02565,U0199,Audio,Share,5,2024-08-16 01:17:30.406420,42,F,Free,Audio_Song_2071,Metallica,Album_10,Hip-Hop,2024,"I see a little silhouetto of a man, Scaramouche, Scaramouche",A2071,0.402,1
I02566,U0157,Video,Share,5,2024-06-18 15:57:30.406420,40,F,Premium,Video_Song_243,Nina Simone,Album_58,Pop,2015,"I will always love you, I will always love you",V243,0.609,1
I02567,U0442,Video,Skip,5,2023-12-17 10:37:30.406420,53,M,Free,Video_Song_1655,Charlie Puth,Album_66,Rock,2019,"Every breath you take, every move you make",V1655,-0.673,0
I02568,U0380,Audio,Skip,5,2023-07-28 20:50:30.406420,50,M,Premium,Audio_Song_2309,Bob Marley,Album_36,Rock,2022,I just called to say I love you,A2309,-0.135,0
I02569,U0341,Video,Listen,2,2023-02-24 22:43:30.406420,48,M,Free,Video_Song_1862,Billie Eilish,Album_30,Hip-Hop,2025,Is this the real life? Is this just fantasy?,V1862,-0.396,0
I02570,U0348,Video,Skip,2,2024-01-25 16:33:30.406420,27,F,Free,Video_Song_2476,Bruce Springsteen,Album_95,Pop,2006,"Rolling in the deep, you had my heart inside of your hand",V2476,-0.21,0
I02571,U0413,Audio,Listen,5,2023-03-12 01:19:30.406420,28,Other,Free,Audio_Song_2365,Marvin Gaye,Album_24,Classical,2022,"Shake it off, shake it off",A2365,-0.833,1
I02572,U0306,Audio,Like,3,2024-02-20 05:41:30.406420,39,F,Free,Audio_Song_418,Celine Dion,Album_16,Electronic,2015,"I want to hold your hand, I want to hold your hand",A418,0.53,0
I02573,U0255,Audio,Listen,1,2025-07-02 21:19:30.406420,56,F,Premium,Audio_Song_158,Bruce Springsteen,Album_56,Jazz,1994,"I see a little silhouetto of a man, Scaramouche, Scaramouche",A158,-0.221,0
I02574,U0432,Audio,Skip,5,2023-11-25 18:50:30.406420,42,F,Premium,Audio_Song_594,Michael Jackson,Album_83,Electronic,2013,Is this the real life? Is this just fantasy?,A594,0.455,0
I02575,U0105,Video,Listen,2,2024-01-10 00:04:30.406420,18,Other,Free,Video_Song_1375,Coldplay,Album_30,Hip-Hop,1995,"I want to hold your hand, I want to hold your hand",V1375,0.35,0
I02576,U0421,Video,Listen,2,2023-12-16 03:34:30.406420,33,M,Free,Video_Song_1816,Linkin Park,Album_91,Rock,2016,"Nothing else matters, never cared for what they do",V1816,-0.762,0
I02577,U0275,Video,Listen,1,2023-12-25 02:27:30.406420,21,M,Free,Video_Song_2062,Justin Bieber,Album_44,Classical,2006,"Let it be, let it be, let it be, let it be",V2062,0.171,0
I02578,U0249,Audio,Like,1,2023-01-27 23:21:30.406420,50,F,Free,Audio_Song_449,Billie Eilish,Album_50,Jazz,1996,"Livin' on a prayer, take my hand, we'll make it I swear",A449,-0.65,0
I02579,U0222,Audio,Like,3,2025-07-28 11:17:30.406420,39,F,Free,Audio_Song_706,Ella Fitzgerald,Album_23,Jazz,2008,"I will always love you, I will always love you",A706,-0.923,0
I02580,U0409,Video,Like,2,2023-07-13 13:15:30.406420,31,Other,Free,Video_Song_1011,Queen,Album_57,Hip-Hop,2016,"I can't get no satisfaction, I can't get no satisfaction",V1011,0.944,0
I02581,U0030,Video,Listen,1,2023-03-19 06:59:30.406420,36,M,Free,Video_Song_1985,Megan Thee Stallion,Album_84,Rock,2013,"Imagine there's no heaven, it's easy if you try",V1985,-0.035,0
I02582,U0184,Audio,Skip,2,2024-10-05 10:54:30.406420,55,F,Premium,Audio_Song_135,Marvin Gaye,Album_45,Rock,2022,"We will, we will rock you, we will, we will rock you",A135,-0.271,0
I02583,U0117,Video,Like,3,2025-02-24 10:34:30.406420,17,Other,Premium,Video_Song_398,Billie Eilish,Album_99,Classical,2022,"Don't stop believin', hold on to that feeling",V398,-0.019,0
I02584,U0434,Audio,Like,2,2024-02-02 23:17:30.406420,17,F,Free,Audio_Song_1244,Khalid,Album_34,Jazz,2017,I get by with a little help from my friends,A1244,-0.329,0
I02585,U0159,Video,Skip,4,2023-03-15 09:53:30.406420,50,M,Free,Video_Song_2083,Nina Simone,Album_3,Rock,2019,"Cause baby you're a firework, come on show 'em what you're worth",V2083,0.352,0
I02586,U0151,Video,Share,1,2024-05-21 08:17:30.406420,56,F,Free,Video_Song_401,David Bowie,Album_22,Hip-Hop,1999,"Don't stop believin', hold on to that feeling",V401,-0.65,0
I02587,U0419,Video,Like,1,2023-10-29 22:28:30.406420,44,M,Premium,Video_Song_1595,Hozier,Album_30,Rock,2009,"I want to hold your hand, I want to hold your hand",V1595,-0.046,0
I02588,U0394,Video,Skip,3,2024-03-05 05:52:30.406420,24,Other,Free,Video_Song_2442,Khalid,Album_20,Electronic,1992,"Nothing else matters, never cared for what they do",V2442,0.721,0
I02589,U0119,Video,Skip,3,2024-07-16 15:00:30.406420,33,F,Free,Video_Song_2261,Stevie Wonder,Album_3,Electronic,1996,"Don't stop believin', hold on to that feeling",V2261,-0.437,0
I02590,U0441,Video,Skip,3,2024-12-23 18:06:30.406420,18,F,Premium,Video_Song_1105,Bob Marley,Album_56,Electronic,2006,I just called to say I love you,V1105,0.308,0
I02591,U0058,Audio,Listen,1,2023-11-22 22:39:30.406420,52,M,Premium,Audio_Song_94,Coldplay,Album_31,Electronic,2004,"I can't get no satisfaction, I can't get no satisfaction",A094,0.346,0
I02592,U0136,Audio,Share,1,2023-06-13 01:44:30.406420,49,Other,Free,Audio_Song_51,Amy Winehouse,Album_52,Hip-Hop,2021,"Imagine there's no heaven, it's easy if you try",A051,0.853,0
I02593,U0432,Audio,Skip,4,2025-04-02 02:55:30.406420,42,F,Premium,Audio_Song_2094,Bruno Mars,Album_52,Jazz,1996,"Shake it off, shake it off",A2094,0.969,0
I02594,U0052,Audio,Skip,1,2023-09-30 13:37:30.406420,43,F,Premium,Audio_Song_934,U2,Album_55,Jazz,2010,"Here comes the sun, and I say, it's alright",A934,-0.534,0
I02595,U0006,Audio,Skip,2,2023-01-08 05:20:30.406420,36,M,Premium,Audio_Song_228,Joni Mitchell,Album_43,Rock,2016,"Rolling in the deep, you had my heart inside of your hand",A228,0.5,0
I02596,U0066,Audio,Like,1,2023-06-26 15:06:30.406420,21,M,Free,Audio_Song_900,Celine Dion,Album_78,Electronic,2021,"All the single ladies, all the single ladies",A900,0.305,0
I02597,U0253,Audio,Share,1,2025-02-14 21:17:30.406420,29,F,Free,Audio_Song_88,Dr. Dre,Album_8,Rock,2000,"Shake it off, shake it off",A088,-0.876,0
I02598,U0056,Audio,Skip,3,2024-03-25 05:12:30.406420,24,Other,Premium,Audio_Song_329,Elton John,Album_69,Jazz,2017,"We will, we will rock you, we will, we will rock you",A329,0.693,0
