id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
40366773,2016-11-01 18:55:46,2,61,"pandas: first steps with merge, join, and concatenate",1,0,0.0,aborruso,408.0,jezrael,186894.0
40148830,2016-10-20 08:06:05,2,647,different ylim for shared axes in pandas boxplot,1,0,,spore234,1029.0,Yugi,1371.0
40125528,2016-10-19 08:04:19,0,853,modify pandas boxplot output,2,0,1.0,spore234,1029.0,Yugi,1371.0
40596306,2016-11-14 19:23:57,2,147,Search for columns in a pandas DataFrame,2,3,1.0,Luis,863.0,Divakar,128094.0
40450042,2016-11-06 13:48:27,2,194,Filter Pandas dataframe based on strict inequality and missing data,2,0,,tommy.carstensen,2735.0,3novak,1375.0
40621079,2016-11-15 22:46:41,2,240,Sample n rows from each group in pandas,1,2,,learner,728.0,,
40957347,2016-12-04 09:50:12,2,20,Ordering the column values in pandas,1,0,,learner,728.0,jezrael,186894.0
40939461,2016-12-02 19:16:35,1,148,Pandas | Fillna(ffill) in a grouped dataframe doesn't fill,2,2,,user791411,67.0,,
40590998,2016-11-14 14:24:40,3,131,Lookup value in dictionary between range pandas,1,0,,user791411,67.0,MaxU,83732.0
40753863,2016-11-22 23:59:10,3,103,Pandas cumulative sum of partial elements with groupby,3,4,,user791411,67.0,Boud,14828.0
40514293,2016-11-09 19:10:18,2,104,Cumulative sum (pandas),2,0,,user791411,67.0,,
40834806,2016-11-27 22:46:41,2,411,Compare values between different rows in Pandas,3,0,,Pedro Lobito,38977.0,,
40196231,2016-10-22 19:35:03,1,976,Can I apply a vectorized function to a pandas dataframe?,1,6,,Kris Harper,2703.0,BrenBarn,136870.0
40593777,2016-11-14 16:46:30,2,750,Django + Postgres: save JSON string directly into model as JSON type,1,1,,glifchits,297.0,e4c5,37078.0
40185437,2016-10-21 21:04:58,1,2970,No module named 'numpy': Visual Studio Code,1,3,,billboard,129.0,user3835290,36.0
41045510,2016-12-08 17:37:07,4,524,Pandas: read_csv ignore rows after a blank line,2,0,,Thiago Melo,537.0,Patrick Haugh,10245.0
40372030,2016-11-02 03:29:51,2,885,"Pandas round to the nearest ""n""",2,0,,maxymoo,15066.0,,
40335140,2016-10-31 00:31:51,5,395,How to highlight both a row and a column at once in pandas,1,0,,maxymoo,15066.0,Psidom,91227.0
40090235,2016-10-17 15:25:25,3,33,Joining string of a columns over several index while keeping other colums,2,1,1.0,Onéira,396.0,piRSquared,102658.0
40092894,2016-10-17 18:04:49,0,31,Adding a column which increment for every index which meets a criteria on another column,1,0,,Onéira,396.0,unutbu,464745.0
40297457,2016-10-28 03:08:24,1,438,Combine Bar and Line subplots in pandas,1,4,,leonsas,1813.0,,
40076806,2016-10-17 00:00:59,5,71,Pandas merge not keeping 'on' column,1,0,,mikebmassey,2362.0,unutbu,464745.0
40557913,2016-11-11 23:40:41,2,44,Scalable way to union rows among thousands of tables,1,15,,zyxue,1509.0,,
40210143,2016-10-24 03:04:48,2,230,How to calculate block averages in pandas DataFrame,1,6,,zsljulius,1102.0,jezrael,186894.0
40848443,2016-11-28 15:54:53,0,348,How to call unique() on dask DataFrame,2,2,,femibyte,592.0,MRocklin,17054.0
40852507,2016-11-28 20:01:24,1,164,Reading csv file on s3 in dask,0,3,,femibyte,592.0,,
40857100,2016-11-29 03:04:44,2,498,Using groupby on dask dataframes,1,2,,femibyte,592.0,,
40278845,2016-10-27 07:37:24,7,823,suppress Name dtype from python pandas describe,2,1,1.0,sus,86.0,,
40440276,2016-11-05 15:57:57,1,204,ipython notebook matplotlib plot for dataframe throwing non gui exception,0,1,,sus,86.0,,
40789383,2016-11-24 14:52:34,0,141,Python: Split CSV file according to first character of the first column,3,2,,mirix,141.0,chthonicdaemon,9035.0
40687923,2016-11-19 00:32:52,2,31,String matching and assignment between data frames,1,0,1.0,iLoeng,115.0,,
40755680,2016-11-23 03:47:49,5,1230,how to reset index pandas dataframe after dropna() pandas dataframe,1,1,2.0,JPC,1490.0,,
40727428,2016-11-21 18:58:18,0,53,How to merge dataframe into another dataframe that created from product of first dataframe in pandas python?,2,0,1.0,JPC,1490.0,Psidom,91227.0
40481606,2016-11-08 07:52:52,1,24,How to prevent pandas dataframe to shirk string value to [...] after appending ?,1,0,,JPC,1490.0,jezrael,186894.0
40481311,2016-11-08 07:32:23,3,114,Split data to 'classes' with pandas or numpy,2,0,,Vitaliy,60.0,,
40350487,2016-10-31 21:00:04,0,110,Pandas read_csv strange behaviour,1,2,,Vitaliy,60.0,,
40453417,2016-11-06 19:13:38,1,56,Sort pandas grouped cols in line,1,5,,Sindbag,93.0,jezrael,186894.0
40349609,2016-10-31 19:56:14,0,50,How to index the first column which has no header?,1,1,,Kelly Roper,207.0,Jakub,570.0
40077188,2016-10-17 01:07:02,4,55,Pandas - Data Frame - Reshaping Values in Data Frame,2,1,,Kelly Roper,207.0,piRSquared,102658.0
40157485,2016-10-20 14:36:57,0,51,Pandas - Function to have to tell if event happened on consecutive days,0,4,,Kelly Roper,207.0,,
40261031,2016-10-26 11:23:03,1,40,Creating a multiindexed `Series` with a nested dictionary,1,0,,Ray,1999.0,jezrael,186894.0
40262049,2016-10-26 12:16:07,0,27,Creating a multiindexed `DataFrame` with a nested dictionary,2,0,,Ray,1999.0,jezrael,186894.0
40236436,2016-10-25 09:36:21,7,7069,Python Pandas convert GroupBy object to DataFrame,1,0,1.0,Ray,1999.0,jezrael,186894.0
40345464,2016-10-31 15:35:13,0,94,missing key column in results of pandas groupby filter,1,2,,BrainPermafrost,124.0,Victor Chubukov,647.0
40978466,2016-12-05 16:09:30,1,178,How to apply previous row result in pandas,1,0,,adhg,2983.0,ASGM,5328.0
40222978,2016-10-24 16:13:53,2,197,How to convert rdat/rdata xts files to python pandas native time series files?,1,1,1.0,Eka,1945.0,,
40645427,2016-11-17 01:49:14,3,37,Getting unique values from lists(containing tags) in dataframe row,3,0,1.0,Towhid,428.0,piRSquared,102658.0
40222181,2016-10-24 15:30:47,1,36,Pandas dataframe - create new column based on simple calcuation,2,1,,rix,3188.0,MaxU,83732.0
40210575,2016-10-24 04:10:47,2,167,How to find the alignment of two data sets in pandas,1,1,,Gavin S,112.0,Simon,2682.0
40421508,2016-11-04 11:27:59,3,448,read process and concatenate pandas dataframe in parallel with dask,1,0,,user1013346,305.0,,
40997089,2016-12-06 13:57:53,1,178,Is there a simpler method to make a pandas.Series monotonic?,1,4,1.0,steller,26.0,,
40979287,2016-12-05 16:52:06,0,630,Pearson correlation between two dataframes in python and output all combinations between columns,1,5,,user1017373,554.0,Wasi Ahmad,8577.0
40428731,2016-11-04 17:37:05,1,47,"Concatinate multiple file of different file shape throwing error :ValueError: Shape of passed values is (88, 57915), indices imply (88, 57906)",2,1,,user1017373,554.0,user1017373,554.0
40262475,2016-10-26 12:35:09,1,669,How to append a suffix for specific column names of a dataframe from a list,2,5,1.0,user1017373,554.0,jezrael,186894.0
40137372,2016-10-19 16:54:51,1,377,Concatinating multiple Data frames of different length,1,0,,user1017373,554.0,Anil_M,3779.0
40680249,2016-11-18 15:04:37,0,44,Using aggregate on dataframe,1,0,1.0,user1017373,554.0,jezrael,186894.0
40721204,2016-11-21 13:21:03,1,79,pandas groupby on dataframe and assigning back to orignal df fails with transform,1,0,,user1017373,554.0,jezrael,186894.0
40180949,2016-10-21 15:57:05,0,65,dynamic indexing using labels in pandas,2,0,,nandaloo,302.0,nandaloo,302.0
40658291,2016-11-17 15:05:28,2,54,Python Pandas Filter Zero cell,1,1,,Trying_hard,1251.0,jezrael,186894.0
40383689,2016-11-02 15:23:30,1,117,Explode multiple columns lists into rows,1,0,,m0nhawk,11509.0,jezrael,186894.0
40548695,2016-11-11 13:06:06,1,448,merge_asof equivalent using pandas merge only,2,0,,s5s,1801.0,jezrael,186894.0
40556416,2016-11-11 21:23:34,1,258,Can I render only part of a scatter_matrix?,2,2,,MaiaVictor,15913.0,,
40568259,2016-11-12 22:13:52,3,220,How do I remove rows from a dataframe?,2,0,,MaiaVictor,15913.0,wwl,777.0
40629949,2016-11-16 10:38:00,1,326,Python Plotly Multiple Histogram with Mean Line,1,7,,user1035217,362.0,Julien Marrec,5023.0
40439370,2016-11-05 14:31:09,1,60,pandas pivot table : trouble with dividing by sum of rows,1,0,,user1043144,1296.0,Nickil Maveli,14284.0
40082383,2016-10-17 09:07:59,0,126,toPandas() work from Jupyter iPython Notebook but fails on submit - AWS EMR,1,0,1.0,Taha Khan,24.0,Taha Khan,24.0
40732475,2016-11-22 01:42:15,0,226,How to divide pandas dataframe's value by its first row by each group?,1,0,,bigbug,7865.0,unutbu,464745.0
40841811,2016-11-28 10:18:06,2,70,Vectorized comparison of values against a set of values,1,2,,FooBar,5143.0,,
40465421,2016-11-07 12:39:02,3,63,Group by month-pairs,2,3,,FooBar,5143.0,,
40356759,2016-11-01 08:54:21,0,79,Cant divide long int objects,0,3,,FooBar,5143.0,,
40975390,2016-12-05 13:28:36,0,420,What's the point of XXX in df.column,1,0,,FooBar,5143.0,,
41042042,2016-12-08 14:40:21,1,402,"Xaxis-Tick labels have disappeared plotting with pandas onto subplot, but are still stored",1,4,,FooBar,5143.0,,
40975161,2016-12-05 13:16:31,0,54,Combining Text in Pandas Dataframe,1,8,,code base 5000,592.0,Daniel F,4768.0
40263922,2016-10-26 13:42:04,2,441,Comparing Column Values in a Pandas Dataframe,1,3,,code base 5000,592.0,jezrael,186894.0
40243481,2016-10-25 15:07:33,2,820,compare two pandas data frame,2,1,,code base 5000,592.0,piRSquared,102658.0
40291122,2016-10-27 17:47:26,2,281,pandas and calling function on an object,1,2,,code base 5000,592.0,piRSquared,102658.0
40640458,2016-11-16 19:15:51,-2,51,Find Null Values in Rows using GroupBy,1,2,,code base 5000,592.0,code base 5000,592.0
40659998,2016-11-17 16:22:33,0,300,numpy array to ndarray,1,3,,code base 5000,592.0,hpaulj,81810.0
40588323,2016-11-14 12:01:47,4,119,pandas error when comparing two dataframe with sort,1,0,,code base 5000,592.0,jezrael,186894.0
41053421,2016-12-09 05:02:30,0,85,Get None after set_index for empty DataFrame,1,1,,gzc,2517.0,Randy C,4512.0
41016835,2016-12-07 11:56:58,3,73,Use function to modify pandas dataframe,1,0,,DevEx,541.0,jezrael,186894.0
41015805,2016-12-07 11:05:24,1,89,How to use functions with pandas dataframe,2,4,,DevEx,541.0,jezrael,186894.0
40245397,2016-10-25 16:43:14,2,123,How to get integers out of QCUT while creating Categories for DataFrame Series,2,1,,alphanumeric,4171.0,piRSquared,102658.0
40249447,2016-10-25 20:50:00,2,213,How to get integers instead of floats from DataFrame's rank method,1,1,,alphanumeric,4171.0,EdChum,124367.0
40251658,2016-10-26 00:06:17,1,27,How to fill missing DataFrame value by copying a value from another column,2,0,,alphanumeric,4171.0,Psidom,91227.0
40231627,2016-10-25 04:54:54,1,43,How to assign default value while performing concat on DataFrames,1,0,,alphanumeric,4171.0,jezrael,186894.0
40232085,2016-10-25 05:36:20,1,466,How to concat multiple Dataframes,1,0,,alphanumeric,4171.0,jezrael,186894.0
40076861,2016-10-17 00:09:22,5,46,How to merge two DataFrames into single matching the column values,1,0,,alphanumeric,4171.0,piRSquared,102658.0
40076176,2016-10-16 22:28:45,2,77,How to remove data from DataFrame permanently,1,4,1.0,alphanumeric,4171.0,EdChum,124367.0
40076534,2016-10-16 23:15:38,5,40,How to drop duplicate from DataFrame taking into account value of another column,1,1,,alphanumeric,4171.0,MaxU,83732.0
40144546,2016-10-20 02:43:56,1,224,How to classify the numbers by value in DataFrame,2,1,,alphanumeric,4171.0,Evert,14733.0
40454362,2016-11-06 20:46:28,1,717,Pandas read_csv() 1.2GB file out of memory on VM with 140GB RAM,1,2,,David Frank,3514.0,kilojoules,1860.0
40676423,2016-11-18 11:49:16,1,169,Sort values in a Pandas data frame by a temporary variable,1,0,,cbrnr,96.0,jezrael,186894.0
40730649,2016-11-21 22:34:55,2,79,Pandas compute means by group using value closest to current date,2,0,,ejkt,41.0,Boud,14828.0
40635435,2016-11-16 15:04:23,1,375,Rolling window Pandas,1,5,,Marko,1022.0,,
40337393,2016-10-31 06:15:19,2,168,Python: Printing Pandas dataframe returns numpy.ndarray Attribute error,2,1,,Nukolas,96.0,rmharrison,629.0
41019276,2016-12-07 13:54:07,1,36,Method that calculates sum of a column in python using pandas,1,0,,Florin Dita,34.0,jezrael,186894.0
40750424,2016-11-22 19:49:54,1,164,Plot a graph of a DataFrame of Timestamps,1,2,,DIF,1867.0,jezrael,186894.0
40627147,2016-11-16 08:23:32,2,92,Group-wise expansion of rows based on start and end date,1,1,1.0,Michael,87.0,Jeff,62248.0
40532842,2016-11-10 16:44:25,0,77,How to get the last chunk of a csv file using Pandas?,1,1,,blpasd,72.0,,
40110800,2016-10-18 14:21:30,0,98,Python backtest using percentage based commission,1,2,,simtaxman,193.0,,
40290929,2016-10-27 17:35:23,0,113,pandas iterate rows and then break until condition,1,2,,user1165419,143.0,A.Kot,2047.0
40274319,2016-10-27 00:42:06,2,58,using pandas to extract the data I need,2,0,,user1165419,143.0,Parfait,32602.0
40422047,2016-11-04 11:54:11,1,59,Nans on pd.factorize return object,2,0,,Diego,20300.0,,
40786255,2016-11-24 12:18:56,3,385,Apply row and column sum to cell in pandas data frame,4,0,,Diego,20300.0,jboy,110.0
41062957,2016-12-09 14:46:24,1,38,Pandas HDFStore query returning maximum date,0,0,,TimGJ,682.0,,
40357671,2016-11-01 09:55:24,1,550,"Apply ""list"" function on multiple columns pandas",1,0,,matlabit,320.0,jezrael,186894.0
41058534,2016-12-09 10:42:18,0,105,failed to read inch symbol in pandas read_csv,2,6,,Notepad,1206.0,MYGz,7050.0
40833477,2016-11-27 20:22:18,1,121,flask panda displaying data on a table from mysql,0,0,,Stan.Wingu,6.0,,
40450005,2016-11-06 13:44:07,-2,43,How to re-sample pandas data-frame containing categorical data?,1,0,,xamit,9.0,,
40349868,2016-10-31 20:12:18,0,97,How to convert quantlib.time.date.Date to pandas.tslib.Timestamp,1,0,1.0,Pankaj Singh,90.0,,
40914819,2016-12-01 15:43:17,0,91,pandas - using a column as a key for a dictionary,1,0,,Pankaj Singh,90.0,Roman Pekar,60234.0
40919751,2016-12-01 20:26:38,-3,74,Python Pandas from dictionary,2,0,,Pankaj Singh,90.0,Gene Burinsky,1458.0
40895730,2016-11-30 18:35:40,0,49,Python DataFrame from a list,3,1,,Pankaj Singh,90.0,Psidom,91227.0
40345522,2016-10-31 15:38:24,3,114,Pandas: break datetime intervals by day,2,0,1.0,César García Tapia,1734.0,root,12202.0
40341916,2016-10-31 12:10:09,1,78,Pandas: consolidate datetime intervals,1,5,,César García Tapia,1734.0,,
41020978,2016-12-07 15:11:11,2,329,Pandas: select DF rows based on another DF,5,5,1.0,César García Tapia,1734.0,,
40256338,2016-10-26 07:37:12,0,725,Calculating Average True Range (ATR) on OHLC data with Python,1,2,,cardycakes,88.0,,
40836932,2016-11-28 03:54:16,0,328,Using primary key column as index values in Pandas dataframe - Best practice?,1,0,,captnolimar,32.0,,
40804706,2016-11-25 12:06:51,2,337,Sum all columns in a Pandas DataFrame where there are non-numeric values,1,0,,captnolimar,32.0,jezrael,186894.0
40580890,2016-11-14 01:57:25,0,41,Pandas: changing filtered dataframe columns,1,4,,orange,2667.0,,
40472912,2016-11-07 19:19:04,2,3665,hdf5 file to pandas dataframe,2,0,,Graham Slick,1953.0,,
40367525,2016-11-01 19:45:29,1,134,Pandas: reading data from PyODBC and parsing datetime from different columns,1,0,,Zanam,1279.0,MaxU,83732.0
40533467,2016-11-10 17:17:01,1,676,Intersection of multiple pandas dataframe,3,0,,Zanam,1279.0,Olaf,210.0
40539010,2016-11-10 23:48:27,0,136,Intersection of pandas dataframe with multiple columns,0,3,,Zanam,1279.0,,
40869633,2016-11-29 15:28:53,2,126,Inner join of dataframes based on datetime,1,1,,Zanam,1279.0,Nickil Maveli,14284.0
40223433,2016-10-24 16:43:14,0,38,complex merge pandas numpy with Aggregation,1,4,,Nabil,1127.0,Parfait,32602.0
40542979,2016-11-11 07:16:16,3,572,How to force a new line when appending to a csv using python pandas .to_csv,2,0,1.0,jessi,178.0,,
40603285,2016-11-15 06:19:12,1,80,How get sum of values in another dataframe based column value in first dataframe?,1,0,,E-ebola virus,1390.0,jezrael,186894.0
40388400,2016-11-02 19:40:12,1,140,"Storing to an image file a chloropleth map built with Geopandas, Pandas and matplotlib",1,1,,TPPZ,573.0,Zach S.,123.0
40468069,2016-11-07 14:51:50,15,14088,python (pandas) merge two dataframes by index,2,1,5.0,brucezepplin,1902.0,jezrael,186894.0
40486423,2016-11-08 12:01:02,0,52,mysql use between values in a join statement,0,4,0.0,brucezepplin,1902.0,,
40964889,2016-12-04 23:18:09,0,92,python use test if value of a pandas dataframe is in membership of a set denoted by another column,1,7,,brucezepplin,1902.0,,
40716821,2016-11-21 09:32:33,1,16,Applying group aggregation over multiindex,1,0,,FrankBr,444.0,jezrael,186894.0
40698355,2016-11-19 21:58:40,2,43,slicing specific records from a pandas df core panel,1,0,1.0,Luis Miguel,2280.0,jezrael,186894.0
40142024,2016-10-19 21:44:57,1,62,Pandas df to dictionary with values as python lists aggregated from a df column,1,0,,Luis Miguel,2280.0,wrwrwr,571.0
40571375,2016-11-13 06:57:15,0,170,Calculate row value referring previous rows in panda dataframe,1,0,,kothvandir,1138.0,,
40535439,2016-11-10 19:22:49,0,64,pandas - binning data and getting 2 columns,1,0,,Shatnerz,481.0,unutbu,464745.0
40470954,2016-11-07 17:23:24,3,1427,Convert Pandas Dataframe to nested JSON,1,12,0.0,Felix,110.0,MaxU,83732.0
40795801,2016-11-24 23:35:21,0,194,Using tsfresh on a simple pandas data frame,1,1,,Cnerb,26.0,,
40964815,2016-12-04 23:09:15,0,39,Extract unique exact string matches on data frame column,1,0,,luffe,658.0,DYZ,11256.0
41008264,2016-12-07 02:08:24,2,94,Creating a pandas dataframe from dict and mutate columns,1,0,,KOefficient,13.0,,
40204834,2016-10-23 15:58:13,3,83,Safe label-based selection in DataFrame,3,4,,Temak,1028.0,MaxU,83732.0
40877696,2016-11-29 23:29:28,3,49,How to retrieve row and column names from data frame?,1,0,1.0,user1355179,37.0,piRSquared,102658.0
40955864,2016-12-04 05:54:31,1,51,How to select columns in dataframe based on lookup in another?,2,0,,user1355179,37.0,DYZ,11256.0
40348541,2016-10-31 18:44:42,4,1043,"Pandas ""diff()"" with string",3,1,1.0,guilhermecgs,733.0,root,12202.0
40634813,2016-11-16 14:35:50,4,2357,Convert String to Date [With Year and Quarter],2,1,1.0,hoof_hearted,321.0,jezrael,186894.0
