DBA Name,Facility Type,Risk,Address,Zip,Inspection Date,Inspection Type,Results,Violations
"UNITED CLUB ,T-1  CONCOURSE C",Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,60666.0,03/09/2016,Complaint Re-Inspection,Pass w/ Conditions,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: FOUND NO CERTIFIED FOOD MANAGER ON SITE WHEN HANDLING POTENTIALLY HAZARDOUS FOODS (EG SOUP, MEAT, SALADS ETC.). INSTRUCTED PERSON IN CHARGE, A CERTIFIED FOOD MANAGER MUST BE PRESENT WHEN POTENTIALLY HAZARDOUS FOODS ARE BEING PREPARED, 
SERIOUS VIOLATION 7-38-012 | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: NOTED FORKS AND SPOONS NOT PROPERLY STORED IN SALAD BAR AREA. MUST BE PROPERLY STORED HANDLES UP OR PROVIDE INDIVIDUALLY WRAPPED SINGLE SERVICE UTENSILS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO PROVIDE PROPER STORAGE RACKS FOR FOOD STORAGE (PRE-PACKAGED SOUPS, VEGETABLES ETC) INSIDE BEER WALK-IN COOLER. 
 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments:  INSTRUCTED TO DETAIL CLEAN AND MAINTAIN INTERIOR SURFACES OF STORAGE CABINETS UNDERNEATH SALAD BAR AND INTERIOR SURFACES OF ALL STORAGE CABINETS WITH FOOD AND DIRT ACCUMULATION IN REAR PREP AREA ESPECIALLY UNDERNEATH SOUP HOT HOLDING UNITS.----------MUST CLEAN AND MAINTAIN INTERIOR SURFACES OF ICE MACHINE IN REAR PREP AREA | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments:  INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS ALONG THE WALLS AND IN ALL CORNERS IN REAR PREP AREA ESPECIALLY UNDERNEATH 3 COMPARTMENT AND FLOORS ALONG THE WALLS AND IN ALL CORNERS BEHIND BAR. 
 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO REPAIR BROKEN CEILING TILES INSIDE MOP CLOSET IN REAR.----------MUST SEAL HOLES/GAPS AROUND MOP FAUCET AND HOLE ON WALL IN PREP AREA BETWEEN COFFEE MACHINE AND REACH-IN COOLER | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments:  
Inspector Comments: NOTED MISSING LIGHT BULB INSIDE REACH-IN COOLER IN REAR PREP AREA. INSTRUCTED TO PROVIDE. 
 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INSTRUCTED TO REPAIR HEAVY WATER LEAK AT 3 COMPARTMENT BAR SINK FAUCET NECK AND HANDLE IN BAR AREA.--------MUST PROVIDE 3 WORKING DRAIN STOPPERS AT 3 COMPARTMENT BAR SINK BEHIND BAR. 
 | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments:  FOUND ICE SCOOP STORED ON TOP OF ICE INSIDE ICE MACHINE (REAR PREP AREA). MUST BE STORED IN A CLEAN SEPARATE CONTAINER TO PREVENT CONTAMINATION. 
 | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: corrected"
"Barmanndan, Incorporated",Shared Kitchen User (Long Term),Risk 1 (High),3109 N BROADWAY ,60657.0,03/09/2016,License,Pass,
CHICAGO PITA KITCHEN,Restaurant,Risk 1 (High),13227 S BRAINARD AVE ,60633.0,03/09/2016,Canvass,Pass w/ Conditions,"29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATION NOT CORRECTED FROM REPORT #1387840 DATE 7-6-15, (45)MUST PROVIDE FOOD HANDLER CERTIFICATE OR PROOF OF ENROLLEMENT,UPON NEXT INSPECTION. INSTRUCTED MANAGER TO COMPLY WITH THE IDPH FOOD HANDLER REQUIREMENTS. CITATION ISSUED #7-42-090. 
 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: NOTED THE WALLS AND CEILING IN THE REAR PREP/DISH WASHING AREA AND IN THE FRONT BEHIND THE COOKING EQUIPMENT DIRTY. ALSO LIGHT SHIELDS,VENT COVER, FLITER AND HOOD ABOVE GRILL. MUST CLEAN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: NOTED CLUTTER THROUGH STORAGE AREAS. MUST ORGANIZE FOR CLEANING AND PEST MONITORING. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: SEE VIOLATION #29. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS DIRTY THROUGH OUT ESPECIALLY BEHIND HEAVY EQUIPMENT AND SHELVING. MUST CLEAN TO REMOVE SPILLS,DUST DEBRIS AND GREASE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: NOTED THE REAR STORAGE SHELVING DIRTY. MUST CLEAN TO REMOVE SPILLS AND DEBRIS. ALSO DETAIL CLEAN THE INTERIOR OF THE WALK IN COOLER AND FREEZER TO REMOVE SPILLS AND DEBRIS. | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: OBSERVERD FRONT COLD HOLDING UNIT BELOW THE GRILL AT IMPROPER INTERIOR TEMPERATURE OF 49.2F. THIS COOLER HOLDS POTENTIALLY HAZARDOUS FOODS. THIS COLD HOLDING COOLER WILL BE HELD FOR INSPECTION/TAGGED UNTIL REPAIR. CITATION ISSUED #7-38-005(A). | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: OBSERVED POTENTIALLY HAZARDOUS FOOD AT IMPROPER INTERNAL TEMPERATURES INSIDE COOLER LISTED ABOVE SUCH AS: 5lbs OF POLISH AT 53.1F, 3lbs PIZZA PUFFS AT 50.3F, 10lbs OF PORK KABOBS AT 47.5F, 15lbs of chicken at 45.4f AND 10lbs HAMBURGER AT 44.6F. MANAGER VOLUNTARILY DISCARDED AND DENATURED A TOTAL OF 43lbs OF FOOD AT $350 COST. CITATION ISSUED #7-38-005(A)."
STAN'S DONUTS - CLARK ST.,Restaurant,Risk 2 (Medium),2800 N CLARK ST ,60657.0,03/09/2016,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOOR OF THE EMPLOYEE WASHROOM HOT WATER CLOSET WITH EXCESSIVE PAPER DEBRIS. MUST CLEAN AND MAINTAIN."
OLYMPIC CLUB,Restaurant,Risk 1 (High),2615 W LAWRENCE AVE ,60625.0,03/09/2016,Canvass,Out of Business,
SUNNY SIDE UP,Restaurant,Risk 1 (High),42 E SUPERIOR ST ,60611.0,03/09/2016,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO HAVE HOOD VENTS ABOVE COOKING EQUIPMENT SERVICED TO REMOVE GREASE AND DUST BUILDUP- MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO DETAIL CLEAN SODA GUN HOLSTER AT THE BAR ON THE 3RD FLOOR TO REMOVE CREAM COLORED BUILDUP AND MAINTAIN. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: INSTRUCTED TO STORE WIPING CLOTHS IN A SANITIZER SOLUTION IN BETWEEN USE."
ERICSON ELEMENTARY SCHOOL,School,Risk 1 (High),3600 W FIFTH AVE ,60624.0,03/09/2016,Canvass,Pass,"41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ELIMINATE CLUTTER IN ALL STORAGE CLOSETS AND AREAS IN HEAD START AND PRE-K CLASSROOMS, AND IN STORAGE CLOSET ACROSS FROM ROOM 104. ALL ARTICLES STORED IN THESE AREAS MUST BE ELEVATED 6 INCHES OFF THE FLOOR | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR HOT WATER FAUCETS IN THE FOLLOWING AREAS: WASHBOWL NEAR WALL IN FIRST FLOOR BOY'S WASHROOM, 3 OUT OF 7 WASHBOWLS IN 2ND FLOOR BOY'S WASHROOM, AND 2 OUT OF 7 NEED REPAIRING IN 2ND FLOOR GIRL'S WASHROOM. MUST ALSO REPAIR LEAKING VALVE(LARGE PUDDLE ON THE FLOOR) IN BOILER ROOM NEAR THE HOT WATER TANK. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOOR TILES ALONG THE BASES OF THE WALLS IN FOOD PREP AND STORAGE AREAS(ALSO UNDERNEATH DISH MACHINE AND 3 COMPARTMENT SINK) MUST BE CLEANED, PAINTED OR REPLACED(HEAVILY STAINED). ALSO CLEAN FLOOR BASE BEHIND UNUSED HAND WASHING FACILITY IN PRE-K 115. CLEAN DEBRIS FROM THE BASES OF THE WALLS THROUGHOUT THE BOILER ROOM. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CEILING TILES IN THE FOLLOWING AREAS NEED CLEANING, PAINTING, OR REPLACING: IN THE HEAD START AND PRE-K CLASSROOMS, IN ALL STUDENT WASHROOMS, IN THE HALLWAYS, THROUGHOUT, IN FOOD PREP, DISHWASHING, AND STORAGE AREAS, IN TEACHER'S LOUNGE, AND IN ALL STUDENT WSHROOMS(EXTREME DIRT BUILD-UP, WATER STAINED, OR IN POOR REPAIR). 
CEILING VENTS IN 2ND FLOOR BOY'S WASHROOM MUST BE CLEANED AND/OR PAINTED. CLEAN DUST BUILD-UP FROM CEILING VENTS IN PRE-K CLASS 115, | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: PAINT RUSTY INTERIOR SURFACES OF UNUSED HANDWASHING FACIITY IN PRE-K 115(ENTIRE CABINET INTERIOR  AND SINK RUSTY AND CABINET INTERIOR OF GRAY SPICE CABINET IN MANAGER'S OFFICE). | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN ALL STORAGE SHELVES UNDERNEATH WINDOWS IN STUDENT DINING ROOM, AND COUNTER UNDERNEATH WINDOW IN CORNER NEAR UNUSED HAND WASHING FACILITY(MASSIVE DEBRIS). CLEAN DUST BUILD-UP FROM EQUIPMENT AND TABLE IN COMPUTER AREA AND THE INTERIOR OF THE REFRIGERATOR INSIDE THE STORAGE ROOM IN HEAD START 102(MASSIVE DUSK BUILD-UP AND STAINS NOTICED). "
PASTORAL/APPELLATION,Restaurant,Risk 1 (High),5212-5214 N CLARK ST ,60640.0,03/09/2016,Canvass,Pass w/ Conditions,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CERTIFIED FOOD MANAGER ON SITE WHILE PREPARING AND SERVING POTENTIALLY HAZARDOUS FOODS SUCH AS TUNA SALAD, SANDWICH, SALMON SANDWICH TURKEY SAND ETC. SERIOUS VIOLATION 7-38-012.  
RACHAEL  MORKUNAS ARRIVED ON SITE AT 9:15 AM DURING INSPECTION. | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: POTENTIALLY HAZARDOUS FOODS AT IMPROPER TEMPERATURE IN THE SANDWICH  PREP COOLER. SUCH AS SALMON AT 46.5F, 1LB; TUNA SALAD AT 47,4F,2 LBS.; AND WHITE BEAN SAUCE AT 45.1F.25LBS PREP COOLER TEMPERATURE AT 40F. INSTRUCTED MANAGER THAT ALL POTENTIALLY HAZARDOUS FOODS INSIDE THE PREP COOLER MUST MAINTAIN A TEMPERATURE OF 40F OR LESS. CRITICAL VIOLATION 7-38-005(A). MANAGER DISCARDED/DENATURED THE SAID PRODUCTS WORTH $28.00,TOTAL 3.25 LBS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CLUTTER IN THE EAST SIDE OF THE BASEMENT. UNNECESSARY ITEMS,ARTICLES,BOXES OF OLD EQUIPMENT FROM THE OLD OWNER, PIECES OF WOODS, ETC. INSTRUCTED TO ORGANIZE OR DISCARD THE UNNECESSARY ITEMS/ARTICLES TO PREVENT RODENT/INSECTS HARBORAGE AND TO HAVE ACCESS IN CLEANING THE FLOOR. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST LABEL ALL DRY FOOD CONTAINERS AND MAINTAIN."
EDDIE V'S,Restaurant,Risk 1 (High),521 N RUSH ST ,60611.0,03/09/2016,Canvass,Out of Business,
SEAFOOD PALACE,Restaurant,Risk 2 (Medium),5300 W Madison ST ,60644.0,03/09/2016,License,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST LABEL BULK FOOD CONTAINERS IN REAR STORAGE AREA | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN BOTTOM COMPARTMENTS OF DEEP FRYERS,HAS GREASE BUILD-UP INSTRUCTED TO CLEAN AND MAINTAIN EQUIPMENT | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS BEHIND COOKING EQUIPMENT AND IN THE REAR STOEAGE AREA,ALONG WALL BASE AND CORNERS"
CHICAGO TECH ACADEMY (CHARTER),School,Risk 1 (High),1301 W 14th St  (1400S) ,60608.0,03/09/2016,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED ONE HAND DRYER IN THE BOYS WASHROOM IN POOR REPAIR. INSTRUCTED TO REPAIR AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED HOT WATER KNOB MISSING FROM THE END SINK IN THE GIRLS BATHROOM. INSTRUCTED TO REPLACE AND MAINTAIN."
DUFF'S DOGS,Restaurant,Risk 1 (High),4831-4845 N AUSTIN AVE ,60630.0,03/09/2016,Canvass,Out of Business,
CHARLES CARROLL ELEMENTARY,School,Risk 2 (Medium),2929 W 83rd ST ,60652.0,03/09/2016,Canvass Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION CORRECTED"
"ZACATACOS, II. INC",Restaurant,Risk 1 (High),3949 W 71ST ST ,60629.0,03/08/2016,Canvass Re-Inspection,Pass,"31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: MUST INVERT MULTI USE UTENSIL AT WAIT STATION AT ALL TIMES. CORRECT AND MAINTAIN.  
 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: CUTTING BOARDS IN NEED OF REPLACING WHERE WORN, DISCOLORED AND DEEP CUTS. MUST CORRECT AND MAINTAIN AT ALL TIMES.  
 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: ALL COOKING EQUIPMENT IN THE FRONT PREP AREA IN NEED OF CLEANING TO REMOVE ALL GREASE AND FOOD SPILLS. MUST CLEAN AND MAINTAIN AT ALL TIMES.  
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS THROUGH OUT FRONT PREP AREA IN NEED OF CLEANING TO REMOVE ALL FOOD SPILLS AND BUILD UP. MUST CLEAN AND MAINTAIN AT ALL TIMES.  
 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS AND CEILING IN REAR PREP AREA IN NEED OF CLEANING AT AIR CONDITIONER. MUST CLEAN AND MAINTAIN.  
 | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: CORRECTED  
COOLER NOW REPAIRED 37.0 DEGREES AIR TEMP. 
 | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: CORRECTED 
CHEMICAL TEST STRIPS NOW ON SITE. 
 | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments:  ICE UTENSIL MUST BE STORED IN A CLEAN SANITIZED CONTAINER NOT IN THE ICE. CORRECT AND MAINTAIN "
"NEW SHARK'S FISH AND CHICKEN, INC.",Restaurant,Risk 3 (Low),7122 S VINCENNES AVE ,60621.0,03/08/2016,Complaint,Pass w/ Conditions,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: OBSERVED (2), 2LB BAGS OF RAW PACKAGED BEEF ON DRAIN BOARD OF 3-COMPARTMENT SINK IN REAR AT 64.8 F DEGREES. MANAGER STATED HE LEFT OUT OVER NIGHT TO THAW OUT. INSTRUCTED ON PROPER THAWING AND REMINDED THAT COLD FOODS SHOULD BE HELD AT 40F DEGREES OR LOWER AT ALL TIMES. MANAGER VOLUNTARILY DENATURED AND DISCARDED. APPROX. WT. 4LBS, AND APPROX. VALVUE $10.00. CRITICAL VIOLATION 7-38-005(A). | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN INTERIOR BOTTOM OF DEEP FRYERS OF HEAVY GREASE BUILD UP. MAINTAIN AT ALL TIMES. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE CLUTTER AT UNUSED WALK-IN FREEZER, ORGANNIZE AND MAINTAIN AND REMOVE CLUTTER AT REAR BACK DOOR IN THE FORM OF EMPTY CONTAINERS."
57 RIB HOUSE,Restaurant,Risk 1 (High),9709 S HALSTED ST ,60628.0,03/08/2016,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REPLACE MISSING FAN COVER INSIDE REAR REACH-IN COOLER. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: REPLACE MISSING LIGHT SHIELDS AND END CAPS IN REAR DISH WASHING AREA."
TAQUERIA EL HERRADERO,Restaurant,Risk 1 (High),6828 S PULASKI RD ,60629.0,03/08/2016,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN THE BOTTOM OF THE COOKING EQUIPMENT TO REMOVE GREASE SPLATTER. 
CLEAN HOOD FILTERS TO REMOVE GREASE BUUD UP. 
MUST CLEAN AND MAINTAIN AT ALL TIMES. 
"
DON CHURRO,Bakery,Risk 2 (Medium),1626 S BLUE ISLAND AVE ,60608.0,03/08/2016,Canvass Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED. AFFECTED AREAS HAVE BEEN CLEANED AND SANITIZED. | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: CORRECTED. CHEMICAL TEST STRIPS ARE NOW ON SITE. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: CORRECTED. FOOD HANDLER'S CERTIFICATES ON SITE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CORRECTED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: CORRECTED. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: CORRECTED."
MARISCOS EL VENENO,Restaurant,Risk 1 (High),6651 S PULASKI RD ,60629.0,03/08/2016,Canvass,Pass w/ Conditions,"43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: ICE SCOOP MUST BE STORED IN A CLEAN SANITIZED CONTAINER NOT IN THE ICE. 
MUST CORRECT AND MAINTAIN. 
 | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: FOUND REACH IN COOLER FOR CEVICHE AT 53.5 DEGREES. 
COOLER MAY NOT BE USED UNTIL CORRECTED AND REINSPECTED BY THE CDPH. 
 
COOLER TAGGED HELD FOR INSPECTION AT THIS TIME. 
 
CRITICAL VIOLATION 7-38-005(A) 
 | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: FOUND 10 POUNDS OF CEVICHE AT IMPROPER TEMPERTURE 49.8 DEGREES. 5 POUNDS CUT TOMATO/CUCUMBER SALAD AT 50.9 DEGREES. 
CEVICHE AND TOMATOES HAVE BEEN DISCARDED AT THIS TIME OF INSPECTION. 
TOTAL VALUE: 15 POUNDS $100.00 
 
CRITICAL VIOLATION 7-38-005(A) | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: CUTTING BOARDS NEEDED WHERE WORN, DISCOLORED WITH DEEP CUTS. 
MUST REPLACE AND MAINTAIN AT ALL TIMES. 
 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: THE FOLLOWING IN NEED OF CLEANING: INTERIOR AND EXTERIOR OF ALL REACH IN COOLERS, ALL COOKING EQUIPMET, HOOD VENTILATION SYSTEM, ALL CONTACT SURFACES...OUTSIDE HANDLES ON COOLERS, AND ALL PREP TABLES. 
MUST DETAIL CLEAN TO REMOVE ALL FOOD SPILLS, SPLATTER AND BUILD UP. 
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS IN NEED OF CLEANING UNDER AND AROUND ALL EQUIPMENT, UNDER STORAGE SHELVES, BEHIND ICE MACHINE.  
MUST DETAIL CLEAN AND REMOVE ALL STANDING WATER. 
 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAK AT FAUCET ON 3 COMPARTMENT SINK IN NEED OF REPAIR. 
MUST CORRECT AND MAINTAIN AT ALL TIMES. 
"
"LAZO'S TACOS, INC",Restaurant,Risk 1 (High),2003-2009 N WESTERN AVE ,60647.0,03/08/2016,Canvass,Out of Business,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO CLEAN FLOOR DRAINS AT THE DISH WASH AREA AND FLOORS UNDERNEATH THE PREP TABLE BY THE DISH WASHING AREA WITH DIRT, STANDING WATER AND FOOD PARTICLES.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED LEAKING PIPING AT THE BOTTOM PIPING OF THE HAND WASH SINK AT THE REAR PREP AREA BY THE 3 COMPARTMENT SINK.INSTRUCTED TO REPAIR AND MAINTAIN....NOTED DIRTY AND DUSTY VENTS INSIDE THE CUSTOMER BATHROOMS. INSTRUCTED TO CLEAN AND MAINTAIN. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: NOTED MISSING LID AT THE ICE BIN AT THE BAR. INSTRUCTED TO PROVIDE A LID FOR THE ICE STORAGE CONTAINER."
BRISKU BISTRO,,Risk 3 (Low),4100-4102 N KEDZIE AVE ,60618.0,03/08/2016,Complaint,No Entry,
