age,workclass,education,education-num,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
45,Private,Some-college,10,Exec-managerial,White,Male,0,0,60,United-States,>50K
76,Self-emp-not-inc,HS-grad,9,Craft-repair,White,Male,0,0,30,United-States,<=50K
19,Private,Some-college,10,Other-service,White,Female,0,0,30,United-States,<=50K
34,Private,Some-college,10,Prof-specialty,Black,Male,0,0,40,Jamaica,>50K
54,Private,Some-college,10,Craft-repair,White,Male,0,0,40,United-States,<=50K
23,Private,Bachelors,13,Adm-clerical,White,Female,0,0,40,United-States,<=50K
44,Local-gov,7th-8th,4,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
27,Private,Some-college,10,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
23,Private,12th,8,Handlers-cleaners,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
37,Self-emp-not-inc,HS-grad,9,Farming-fishing,White,Male,0,0,50,United-States,<=50K
41,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,>50K
21,State-gov,Some-college,10,Adm-clerical,White,Female,0,0,35,United-States,<=50K
37,Federal-gov,HS-grad,9,Adm-clerical,White,Male,0,0,40,England,>50K
63,Private,HS-grad,9,Machine-op-inspct,White,Male,2174,0,40,United-States,<=50K
35,Private,11th,7,Craft-repair,White,Male,0,0,40,United-States,<=50K
41,Private,Some-college,10,Farming-fishing,White,Male,0,0,40,United-States,<=50K
50,Self-emp-not-inc,HS-grad,9,Prof-specialty,Asian-Pac-Islander,Female,0,0,60,Vietnam,<=50K
26,Self-emp-inc,HS-grad,9,Sales,White,Male,0,0,50,United-States,<=50K
36,Local-gov,Some-college,10,Tech-support,White,Male,0,0,42,United-States,>50K
47,Private,Some-college,10,Prof-specialty,White,Male,0,0,40,Scotland,>50K
51,Private,Some-college,10,Exec-managerial,Black,Female,0,0,50,United-States,<=50K
41,Private,HS-grad,9,Adm-clerical,Other,Female,0,625,40,United-States,<=50K
40,Private,Prof-school,15,Prof-specialty,White,Female,15024,0,30,United-States,>50K
32,Private,Bachelors,13,Exec-managerial,White,Male,4064,0,50,United-States,<=50K
37,Local-gov,Bachelors,13,Adm-clerical,White,Male,7298,0,40,United-States,>50K
40,Self-emp-inc,Bachelors,13,Exec-managerial,White,Male,0,0,40,United-States,<=50K
56,Private,Bachelors,13,Craft-repair,White,Male,0,0,40,United-States,<=50K
50,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
28,Private,9th,5,Machine-op-inspct,White,Male,0,0,42,United-States,<=50K
28,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
19,Self-emp-not-inc,11th,7,Adm-clerical,White,Female,0,0,30,United-States,<=50K
44,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,Prof-school,15,Prof-specialty,White,Female,7430,0,44,United-States,>50K
47,Private,Some-college,10,Exec-managerial,White,Male,0,0,40,United-States,>50K
31,Private,Some-college,10,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
61,Private,11th,7,Other-service,White,Male,0,0,40,United-States,>50K
21,Private,Some-college,10,Adm-clerical,White,Female,0,0,40,United-States,<=50K
26,Private,Bachelors,13,Other-service,White,Male,0,0,45,United-States,>50K
58,Private,HS-grad,9,Adm-clerical,White,Female,0,0,40,United-States,>50K
35,Private,Bachelors,13,Prof-specialty,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
35,Private,Assoc-voc,11,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
29,Local-gov,Assoc-acdm,12,Adm-clerical,White,Male,3674,0,40,United-States,<=50K
40,Private,Masters,14,Prof-specialty,White,Male,7688,0,40,United-States,>50K
33,Private,Bachelors,13,Sales,White,Male,0,0,55,United-States,>50K
38,Self-emp-not-inc,Some-college,10,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
50,Self-emp-not-inc,Assoc-voc,11,Other-service,White,Male,0,0,50,United-States,<=50K
66,Private,Some-college,10,Tech-support,White,Male,0,0,40,United-States,>50K
36,Local-gov,Some-college,10,Protective-serv,White,Male,0,0,40,United-States,>50K
33,Private,11th,7,Sales,White,Female,0,0,40,United-States,<=50K
55,Federal-gov,Masters,14,Exec-managerial,White,Male,0,0,60,United-States,>50K
46,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
36,Private,Assoc-acdm,12,Craft-repair,White,Male,0,0,40,United-States,<=50K
30,Private,HS-grad,9,Other-service,White,Female,0,0,32,United-States,<=50K
29,Private,12th,8,Exec-managerial,White,Male,0,0,42,England,<=50K
24,Private,HS-grad,9,Sales,White,Female,0,0,48,United-States,<=50K
42,Self-emp-not-inc,Some-college,10,Other-service,Black,Female,0,0,50,United-States,<=50K
26,Private,HS-grad,9,Exec-managerial,White,Female,0,0,40,United-States,<=50K
37,Private,Bachelors,13,Prof-specialty,White,Male,0,0,40,United-States,<=50K
27,Private,5th-6th,3,Farming-fishing,White,Male,0,0,48,Guatemala,<=50K
26,Private,HS-grad,9,Craft-repair,White,Male,0,0,48,United-States,<=50K
23,Private,Assoc-voc,11,Craft-repair,White,Male,0,0,50,United-States,<=50K
60,Private,Masters,14,Exec-managerial,White,Male,0,0,60,United-States,>50K
49,Federal-gov,HS-grad,9,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
46,Private,Some-college,10,Adm-clerical,White,Male,0,0,40,United-States,<=50K
21,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,Prof-school,15,Craft-repair,White,Male,0,0,60,United-States,<=50K
70,Self-emp-inc,9th,5,Sales,White,Male,0,0,45,United-States,<=50K
44,Local-gov,Masters,14,Prof-specialty,White,Female,0,0,55,United-States,<=50K
58,Private,Bachelors,13,Sales,White,Male,0,0,40,United-States,<=50K
41,Private,Assoc-acdm,12,Exec-managerial,Black,Female,0,0,40,Jamaica,<=50K
54,Private,7th-8th,4,Machine-op-inspct,White,Female,0,3900,40,United-States,<=50K
42,Self-emp-inc,Masters,14,Exec-managerial,Asian-Pac-Islander,Male,0,2201,60,India,>50K
28,Private,10th,6,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
65,Private,11th,7,Handlers-cleaners,White,Male,0,0,20,United-States,<=50K
35,Self-emp-not-inc,HS-grad,9,Craft-repair,White,Male,0,0,35,Ireland,<=50K
82,Private,5th-6th,3,Other-service,White,Male,0,0,20,United-States,<=50K
48,Self-emp-not-inc,Some-college,10,Transport-moving,White,Male,0,0,50,United-States,>50K
44,Private,Doctorate,16,Exec-managerial,Asian-Pac-Islander,Male,15024,0,40,Japan,>50K
68,Private,Masters,14,Adm-clerical,White,Female,6360,0,20,United-States,<=50K
42,Private,HS-grad,9,Other-service,White,Male,0,0,40,United-States,<=50K
24,Private,HS-grad,9,Adm-clerical,White,Female,0,2001,37,United-States,<=50K
54,Private,Some-college,10,Handlers-cleaners,Black,Male,0,0,40,United-States,<=50K
22,Private,Some-college,10,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
43,Self-emp-not-inc,Some-college,10,Farming-fishing,White,Male,0,0,84,United-States,<=50K
17,Private,9th,5,Other-service,White,Female,0,0,35,United-States,<=50K
46,Self-emp-not-inc,HS-grad,9,Transport-moving,White,Male,0,0,50,United-States,<=50K
59,Private,Some-college,10,Tech-support,White,Male,0,0,40,United-States,>50K
37,Private,HS-grad,9,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
57,Self-emp-inc,HS-grad,9,Sales,White,Male,0,1902,30,United-States,>50K
31,Private,HS-grad,9,Sales,Black,Female,0,0,24,United-States,<=50K
23,Private,HS-grad,9,Adm-clerical,White,Female,0,0,40,United-States,<=50K
17,Private,12th,8,Other-service,White,Female,0,1721,25,United-States,<=50K
63,Private,Preschool,1,Prof-specialty,Other,Male,0,0,30,Mexico,<=50K
44,Private,Prof-school,15,Prof-specialty,White,Male,0,0,55,United-States,>50K
30,Private,Prof-school,15,Prof-specialty,White,Male,0,0,60,United-States,>50K
23,Private,Some-college,10,Prof-specialty,White,Male,0,0,20,United-States,<=50K
44,Private,Masters,14,Prof-specialty,White,Male,0,1887,60,United-States,>50K
24,Private,Some-college,10,Sales,White,Female,0,0,40,United-States,<=50K
34,Private,Some-college,10,Handlers-cleaners,White,Male,0,0,20,United-States,<=50K
37,Private,Some-college,10,Craft-repair,White,Male,0,0,65,United-States,<=50K
24,Private,11th,7,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K
32,Private,HS-grad,9,Machine-op-inspct,Black,Female,0,0,40,United-States,<=50K
42,Self-emp-not-inc,HS-grad,9,Craft-repair,Black,Male,0,0,25,Jamaica,<=50K
20,Private,Some-college,10,Other-service,White,Female,0,0,10,United-States,<=50K
34,State-gov,Some-college,10,Prof-specialty,Black,Male,4386,0,40,United-States,>50K
37,Private,Some-college,10,Transport-moving,White,Female,0,0,20,Puerto-Rico,<=50K
47,Federal-gov,HS-grad,9,Adm-clerical,White,Female,0,0,40,United-States,<=50K
25,Private,9th,5,Farming-fishing,White,Male,0,0,45,Mexico,<=50K
36,Self-emp-not-inc,HS-grad,9,Farming-fishing,White,Male,0,1977,65,United-States,>50K
60,Private,HS-grad,9,Sales,White,Male,0,0,50,United-States,<=50K
64,Self-emp-inc,HS-grad,9,Craft-repair,White,Male,2635,0,10,United-States,<=50K
32,Local-gov,Bachelors,13,Adm-clerical,White,Female,0,0,40,United-States,<=50K
33,State-gov,10th,6,Other-service,White,Male,0,0,40,United-States,<=50K
71,Private,Bachelors,13,Exec-managerial,White,Female,0,0,14,United-States,<=50K
55,Local-gov,Some-college,10,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
85,Self-emp-not-inc,HS-grad,9,Sales,White,Female,0,0,50,United-States,<=50K
39,Private,Prof-school,15,Prof-specialty,Asian-Pac-Islander,Male,0,2415,67,India,>50K
25,Private,Some-college,10,Craft-repair,White,Male,0,0,55,United-States,<=50K
58,Private,Some-college,10,Craft-repair,White,Male,0,0,40,United-States,>50K
57,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
30,Private,Assoc-voc,11,Prof-specialty,White,Female,0,0,36,United-States,<=50K
19,Private,11th,7,Sales,White,Female,0,0,20,United-States,<=50K
40,Private,Some-college,10,Prof-specialty,White,Male,0,0,40,United-States,>50K
28,Private,HS-grad,9,Protective-serv,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
43,Federal-gov,Bachelors,13,Prof-specialty,White,Male,0,0,40,United-States,<=50K
19,Private,HS-grad,9,Other-service,White,Female,0,0,15,United-States,<=50K
24,Private,HS-grad,9,Exec-managerial,White,Male,0,0,38,United-States,<=50K
34,Private,Bachelors,13,Sales,White,Male,0,0,65,United-States,>50K
22,Private,HS-grad,9,Other-service,White,Female,0,0,40,United-States,<=50K
64,Self-emp-not-inc,Assoc-voc,11,Farming-fishing,White,Male,0,0,55,United-States,<=50K
26,Private,11th,7,Craft-repair,White,Male,0,0,40,United-States,<=50K
80,Private,HS-grad,9,Adm-clerical,White,Female,0,0,16,United-States,<=50K
79,Local-gov,Doctorate,16,Prof-specialty,White,Female,0,0,40,United-States,<=50K
58,Self-emp-not-inc,Bachelors,13,Exec-managerial,White,Male,0,0,40,United-States,>50K
43,Private,Bachelors,13,Tech-support,White,Male,0,1876,40,United-States,<=50K
43,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,>50K
46,Private,HS-grad,9,Other-service,White,Male,0,0,25,United-States,<=50K
35,Private,HS-grad,9,Exec-managerial,White,Female,0,0,40,United-States,>50K
51,Private,Assoc-voc,11,Craft-repair,White,Male,5013,0,40,United-States,<=50K
52,Local-gov,Masters,14,Exec-managerial,White,Female,4787,0,60,United-States,>50K
43,Self-emp-inc,Bachelors,13,Sales,White,Male,0,0,60,United-States,>50K
68,Private,Some-college,10,Exec-managerial,White,Female,0,0,45,United-States,<=50K
34,State-gov,Bachelors,13,Prof-specialty,White,Female,0,0,45,United-States,>50K
37,Private,Bachelors,13,Craft-repair,Asian-Pac-Islander,Male,0,0,40,Cambodia,>50K
22,Private,HS-grad,9,Sales,Black,Female,0,0,40,United-States,<=50K
32,Private,HS-grad,9,Transport-moving,White,Male,0,0,55,United-States,<=50K
65,Self-emp-not-inc,10th,6,Craft-repair,White,Male,0,0,40,United-States,<=50K
28,Private,Some-college,10,Machine-op-inspct,White,Male,0,0,60,United-States,<=50K
40,Self-emp-inc,Bachelors,13,Prof-specialty,White,Female,0,0,45,United-States,<=50K
40,Private,11th,7,Other-service,White,Male,0,0,40,United-States,<=50K
52,Private,HS-grad,9,Other-service,White,Female,0,0,20,United-States,<=50K
35,Private,Some-college,10,Craft-repair,White,Male,0,0,60,United-States,<=50K
62,Self-emp-not-inc,5th-6th,3,Farming-fishing,White,Male,0,0,30,United-States,<=50K
49,Private,Assoc-voc,11,Handlers-cleaners,White,Male,0,0,45,United-States,<=50K
49,Private,HS-grad,9,Machine-op-inspct,White,Female,0,0,55,United-States,<=50K
47,Private,Bachelors,13,Prof-specialty,White,Male,15024,0,40,United-States,>50K
45,Private,HS-grad,9,Exec-managerial,White,Female,0,0,40,United-States,<=50K
37,Private,1st-4th,2,Farming-fishing,White,Male,0,0,77,Mexico,<=50K
36,Local-gov,Assoc-voc,11,Protective-serv,White,Male,0,0,53,United-States,>50K
36,Private,10th,6,Craft-repair,White,Male,0,0,70,Mexico,<=50K
44,Private,Bachelors,13,Prof-specialty,White,Male,0,1902,50,United-States,>50K
51,State-gov,Masters,14,Prof-specialty,White,Male,0,1977,60,United-States,>50K
25,State-gov,Some-college,10,Protective-serv,White,Male,0,0,40,United-States,<=50K
28,Self-emp-not-inc,HS-grad,9,Craft-repair,White,Male,0,0,55,United-States,<=50K
57,Private,HS-grad,9,Sales,White,Female,0,0,32,United-States,<=50K
46,Private,HS-grad,9,Craft-repair,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
59,Private,10th,6,Transport-moving,White,Male,0,0,45,United-States,>50K
28,Private,11th,7,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
25,Private,HS-grad,9,Other-service,White,Male,2597,0,40,United-States,<=50K
35,Private,HS-grad,9,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
27,Private,Assoc-acdm,12,Craft-repair,White,Male,0,0,45,United-States,>50K
29,Private,Bachelors,13,Sales,White,Male,0,0,40,United-States,>50K
43,Federal-gov,HS-grad,9,Adm-clerical,White,Male,0,0,40,United-States,<=50K
38,Federal-gov,HS-grad,9,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
26,Private,Some-college,10,Adm-clerical,White,Female,0,0,40,United-States,<=50K
36,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
37,Private,Some-college,10,Machine-op-inspct,White,Male,0,0,40,United-States,>50K
41,Private,11th,7,Protective-serv,White,Male,0,0,55,United-States,<=50K
44,Private,Assoc-voc,11,Prof-specialty,White,Female,0,0,40,Dominican-Republic,<=50K
48,Self-emp-not-inc,Assoc-voc,11,Exec-managerial,White,Female,0,0,50,United-States,<=50K
35,Local-gov,HS-grad,9,Protective-serv,Black,Male,7298,0,35,United-States,>50K
43,Local-gov,Bachelors,13,Prof-specialty,Black,Female,0,0,42,United-States,<=50K
57,Federal-gov,Bachelors,13,Prof-specialty,White,Male,0,0,40,United-States,>50K
44,Local-gov,HS-grad,9,Adm-clerical,White,Female,0,0,40,United-States,<=50K
28,Private,HS-grad,9,Other-service,White,Male,0,0,40,United-States,<=50K
55,Private,10th,6,Craft-repair,Black,Female,0,0,40,United-States,<=50K
52,Private,HS-grad,9,Machine-op-inspct,White,Male,0,2051,38,United-States,<=50K
30,Private,HS-grad,9,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
31,Private,Doctorate,16,Prof-specialty,Asian-Pac-Islander,Male,0,0,50,Thailand,>50K
50,Self-emp-inc,Prof-school,15,Prof-specialty,White,Male,0,0,45,United-States,>50K
43,Self-emp-not-inc,Bachelors,13,Farming-fishing,White,Male,0,0,70,United-States,>50K
33,Private,HS-grad,9,Machine-op-inspct,Other,Male,0,0,50,United-States,<=50K
23,Federal-gov,Assoc-voc,11,Handlers-cleaners,White,Male,0,0,25,United-States,<=50K
35,Private,Bachelors,13,Farming-fishing,White,Male,0,0,65,Yugoslavia,>50K
18,Private,Some-college,10,Other-service,White,Male,0,0,15,United-States,<=50K
33,Local-gov,Bachelors,13,Protective-serv,Black,Male,0,0,70,United-States,>50K
30,Federal-gov,Bachelors,13,Exec-managerial,Asian-Pac-Islander,Female,0,0,45,United-States,<=50K
21,Private,Some-college,10,Protective-serv,White,Male,0,0,15,United-States,<=50K
36,Local-gov,Bachelors,13,Adm-clerical,White,Female,0,0,35,Germany,>50K
38,Private,Some-college,10,Prof-specialty,White,Male,0,0,40,United-States,<=50K
33,Private,Masters,14,Exec-managerial,White,Male,7298,0,60,Canada,>50K
24,Private,Assoc-voc,11,Craft-repair,White,Male,0,0,45,United-States,<=50K
24,Private,Some-college,10,Prof-specialty,Black,Male,0,0,40,United-States,<=50K
39,Private,Some-college,10,Protective-serv,Black,Female,0,0,30,United-States,<=50K
43,Private,HS-grad,9,Other-service,Asian-Pac-Islander,Male,2829,0,60,China,<=50K
43,Self-emp-not-inc,Bachelors,13,Prof-specialty,White,Male,0,0,21,United-States,<=50K
30,State-gov,Bachelors,13,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
25,Private,11th,7,Transport-moving,White,Male,0,0,40,United-States,<=50K
45,Private,HS-grad,9,Other-service,White,Female,0,0,35,United-States,<=50K
22,Private,Some-college,10,Protective-serv,White,Male,0,0,20,United-States,<=50K
73,Private,Bachelors,13,Prof-specialty,White,Male,0,2246,40,United-States,>50K
26,Private,Some-college,10,Craft-repair,White,Male,0,0,40,United-States,>50K
24,Private,HS-grad,9,Machine-op-inspct,Black,Male,0,0,45,United-States,<=50K
18,Private,12th,8,Craft-repair,White,Male,594,0,20,United-States,<=50K
35,Private,Bachelors,13,Handlers-cleaners,White,Male,7298,0,35,United-States,>50K
22,Private,Some-college,10,Sales,White,Female,0,0,43,United-States,<=50K
28,Private,Some-college,10,Handlers-cleaners,White,Male,0,0,40,Mexico,<=50K
38,Private,Some-college,10,Craft-repair,White,Male,0,0,45,United-States,<=50K
40,Local-gov,HS-grad,9,Adm-clerical,White,Female,0,0,40,United-States,<=50K
32,Private,Some-college,10,Machine-op-inspct,White,Male,0,0,84,United-States,>50K
42,Private,HS-grad,9,Transport-moving,White,Male,0,1902,50,United-States,>50K
31,State-gov,HS-grad,9,Adm-clerical,White,Female,0,0,35,United-States,<=50K
33,Private,Bachelors,13,Prof-specialty,White,Male,0,0,50,Italy,<=50K
54,Self-emp-not-inc,Bachelors,13,Transport-moving,White,Male,0,0,65,United-States,<=50K
63,Private,HS-grad,9,Farming-fishing,White,Male,0,0,25,United-States,<=50K
67,Self-emp-not-inc,Bachelors,13,Sales,White,Male,0,0,30,United-States,<=50K
47,Private,HS-grad,9,Other-service,Black,Female,0,0,14,United-States,<=50K
67,Self-emp-inc,Bachelors,13,Other-service,White,Female,0,0,35,United-States,<=50K
33,Private,HS-grad,9,Adm-clerical,Other,Female,0,0,19,United-States,<=50K
33,Local-gov,HS-grad,9,Other-service,White,Female,0,0,80,United-States,<=50K
25,Local-gov,Bachelors,13,Adm-clerical,White,Male,0,0,40,United-States,<=50K
25,Private,Some-college,10,Adm-clerical,White,Female,0,0,40,United-States,<=50K
35,Private,Some-college,10,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
54,Private,HS-grad,9,Craft-repair,White,Male,7688,0,40,United-States,>50K
35,Self-emp-not-inc,HS-grad,9,Farming-fishing,White,Male,0,0,80,United-States,>50K
18,Private,11th,7,Other-service,White,Male,0,0,12,United-States,<=50K
30,Private,11th,7,Farming-fishing,White,Male,0,0,60,Mexico,<=50K
29,Private,10th,6,Craft-repair,White,Male,0,0,48,United-States,<=50K
41,Private,Bachelors,13,Prof-specialty,White,Female,7688,0,10,United-States,>50K
40,Private,Assoc-acdm,12,Tech-support,White,Male,0,0,40,United-States,>50K
46,Private,Some-college,10,Tech-support,White,Male,5178,0,40,United-States,>50K
39,Private,Assoc-acdm,12,Tech-support,White,Female,0,0,45,United-States,<=50K
42,Private,Bachelors,13,Adm-clerical,White,Female,0,0,40,United-States,>50K
49,Self-emp-not-inc,Bachelors,13,Craft-repair,White,Male,0,0,50,United-States,>50K
23,Private,Some-college,10,Other-service,White,Female,0,0,40,United-States,<=50K
34,Private,7th-8th,4,Transport-moving,White,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,HS-grad,9,Craft-repair,White,Male,0,2042,48,United-States,<=50K
