,Age,Annual_Income,Monthly_Inh_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outsting_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,AutoLoan,Credit-BuilderLoan,DebtConsolidationLoan,HomeEquityLoan,MortgageLoan,NotSpecified,PaydayLoan,PersonalLoan,StudentLoan,Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_MediaManager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,userID
713,41.0,112362.76,4182.004291203503,4.0,4.0,5.0,4.0,28.0,23.0,5.86,2.0,1358.65,36.840292848927454,1,236.27765779486907,549.3394362518534,3,402.339239286611,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750955
714,41.0,112362.76,9279.563333333334,4.0,4.0,5.0,4.0,25.0,19.0,4.86,2.0,1358.65,36.499091018495285,1,236.27765779486907,155.87278848221348,2,785.8058870562509,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,253352
718,20.0,33335.24,4182.004291203503,1.0,6.0,8.0,1.0,1.0,8.0,4.07,8.0,1226.23,40.902185169118034,1,21.53854806279936,158.9067612430048,4,395.5483573608625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947685
720,32.0,131577.84,11205.82,2.0,3.0,3.0,2.0,14.0,2.0,-2.47,7.0,816.21,30.077585430243467,1,185.4121959034533,1016.5690380488746,5,198.6007660476722,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802042
721,32.0,131577.84,11205.82,2.0,3.0,3.0,2.0,14.0,2.0,1.53,7.0,816.21,32.24987693755682,1,185.4121959034533,621.4073316438122,0,593.7624724527345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952903
723,32.0,131577.84,11205.82,2.0,3.0,3.0,2.0,14.0,2.0,1.53,7.0,816.21,35.829904546151404,1,13973.0,437.3032196729157,4,767.8665844236311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948037
724,49.0,10850224.0,4182.004291203503,2.0,5.0,5.0,3.0,9.0,11.0,8.54,2.0,1339.6,37.00105631426735,1,204.9179107962496,90.1107084099776,3,370.2621000545228,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,569177
725,8034.0,32314.44,2681.16628073925,2.0,5.0,5.0,3.0,9.0,11.0,9.54,2.0,1339.6,32.2231386037419,1,204.9179107962496,117.86118282523694,3,342.5116256392634,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,404377
727,49.0,32314.44,2681.16628073925,2.0,5.0,5.0,3.0,9.0,11.0,9.54,2.0,1339.6,23.477913628590088,1,51271.0,75.41850203787122,0,374.9543064266291,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,947658
728,20.0,7477136.0,4870.966666666666,0.0,5.0,7.0,1.0,13.0,3.0,11.42,2.0,71.52,36.42427388969825,1,27.65459979566915,46.65008320903486,1,652.7919836619627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96840
730,20.0,61235.6,4870.966666666666,0.0,5.0,7.0,-100.0,17.0,3.0,11.42,2.0,71.52,30.392484710974365,0,27.65459979566915,211.0102517897239,5,528.4318150812736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131489
731,20.0,61235.6,4182.004291203503,0.0,423.0,7.0,1.0,16.0,3.0,4.42,3.0,71.52,35.94240769487416,0,27.65459979566915,297.69364504632944,6,451.74842182466807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917041
732,40.0,19078.93,4182.004291203503,5.0,7.0,20.0,0.0,19.0,15.0,19.34,8.0,265.86,33.78506091535063,2,0.0,105.08332973888372,6,315.4077535944496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739909
734,40.0,19078.93,1304.9108333333334,5.0,7.0,432.0,-100.0,19.0,12.0,19.34,8.0,265.86,29.27539742143424,2,0.0,100.54744535097414,5,309.9436379823592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,284349
735,4610.0,19078.93,4182.004291203503,5.0,7.0,20.0,0.0,19.0,15.0,19.34,8.0,265.86,34.629503490150185,0,0.0,90.34314061755468,4,310.14794271577864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188061
740,46.0,99127.04,8217.586666666666,8.0,3.0,10.0,4.0,18.0,2806.0,13.88,7.0,1126.35,37.100630030900064,2,245.9851478363627,10000.0,0,697.6027097054805,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784524
750,43.0,135895.96,11304.663333333332,8.0,4.0,6.0,0.0,9.0,18.0,7.45,3.0,429.77,28.81681213587637,1,0.0,227.7977735010947,1,1142.6685598322388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354752
752,22.0,29608.46,2625.3716666666664,7.0,8.0,31.0,7.0,43.0,19.0,9.06,10.0,1286.07,23.89829117336027,2,141.76428225323713,231.26612042009504,5,169.50676399333452,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,325666
753,22.0,29608.46,2625.3716666666664,7.0,8.0,31.0,7.0,42.0,16.0,9.06,10.0,1286.07,38.70676838699337,2,141.76428225323713,203.7203982033354,5,197.0524862100941,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223665
754,22.0,29608.46,2625.3716666666664,7.0,8.0,31.0,7.0,40.0,16.0,3.0600000000000005,14.0,1286.07,27.37241518914208,2,141.76428225323713,181.09446950293167,3,199.67841491049785,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846622
755,22.0,29608.46,2625.3716666666664,7.0,8.0,31.0,7.0,41.0,13.0,14.06,14.0,1286.07,27.11124681778724,2,59051.0,43.15596063247065,2,327.61692378095887,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,285653
756,30.0,29999.94,2767.995,10.0,9.0,15.0,5.0,42.0,19.0,7.67,13.0,2593.23,36.99699446591491,2,101.64748417267153,105.38307833382096,4,339.7689374935076,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,543239
757,30.0,29999.94,2767.995,10.0,9.0,15.0,5.0,42.0,19.0,7.67,13.0,2593.23,30.50346743271176,2,101.64748417267153,134.94806836389918,6,330.20394746342936,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,623888
758,30.0,29999.94,2767.995,10.0,9.0,15.0,5.0,38.0,22.0,11.67,13.0,2593.23,22.023670215773183,0,101.64748417267153,159.3271423091184,5,295.8248735182101,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926004
759,30.0,29999.94,2767.995,10.0,9.0,15.0,5.0,40.0,21.0,7.67,13.0,2593.23,40.10080983987624,2,101.64748417267153,183.624979979855,3,251.52703584747348,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553784
765,19.0,113781.38999999998,9549.7825,1.0,4.0,1.0,0.0,9.0,7.0,9.34,4.0,1030.2,38.09108969319906,1,0.0,300.9485341088073,2,904.0297158911926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485010
769,31.0,15746.63,1122.2191666666663,4.0,3.0,18.0,5.0,22.0,13.0,10.83,7.0,2098.83,32.5641359704797,2,44.04040477401768,50.6004827773391,5,297.5810291153099,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648842
771,31.0,15746.63,1122.2191666666663,3.0,2.0,18.0,5.0,22.0,12.0,10.83,7.0,2098.83,28.53509541517505,2,44.04040477401768,60.993250025311966,6,297.188261867337,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,556033
772,19.0,97961.96,4182.004291203503,4.0,6.0,6.0,0.0,5.0,7.0,5.46,3.0,750.95,34.597768642676414,0,0.0,548.1540667885565,5,552.3955998781101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,931749
776,48.0,31895.07,2488.9225,3.0,6.0,2.0,4.0,16.0,10.0,3.06,2.0,220.33,40.23007768476226,1,60.32284544467706,100.11680445853273,2,338.4526000967902,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334386
777,48.0,31895.07,2488.9225,3.0,6.0,2.0,4.0,16.0,10.0,3.06,4.0,220.33,31.14018102936452,1,60.32284544467706,195.1776392553173,6,283.39176530000566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,843464
780,32.0,30922.28,4182.004291203503,1.0,5.0,12.0,2.0,19.0,1.0,11.71,2.0,957.53,32.669141125410384,1,30.33820425574796,335.8942566236338,6,173.25320578728497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333546
781,32.0,30922.28,2494.8566666666666,1.0,5.0,12.0,2.0,19.0,1.0,7.710000000000001,2.0,957.53,39.77682703338828,1,30.33820425574796,229.21567410853896,6,279.93178830237974,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242361
783,32.0,30922.28,2494.8566666666666,1.0,5.0,12.0,2.0,19.0,0.0,6.710000000000001,2.0,957.53,41.10028871804085,1,30.33820425574796,10000.0,3,363.6885366614181,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333546
784,37.0,25530.33,2137.5275,3.0,4.0,19.0,-100.0,17.0,13.0,11.98,8.0,761.18,25.042799019164352,2,0.0,60.36119385807786,3,413.3915561419221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802773
790,52.0,110786.63999999998,9299.22,5.0,7.0,5.0,-100.0,12.0,15.0,8.68,2.0,226.7,30.361755968272448,0,209.314506964946,232.91857196421444,1,727.6889210708397,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,444482
791,52.0,110786.63999999998,4182.004291203503,5.0,7.0,5.0,3.0,12.0,17.0,5.68,2.0,226.7,27.321873766115843,2,209.314506964946,85.06097218968831,1,875.5465208453658,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,139463
792,27.0,39696.98,3211.081666666667,5.0,5.0,10.0,1.0,11.0,2465.0,1.98,4.0,133.3,35.21246023852551,1,31.906580170809523,100.69515340455568,2,438.5064330913016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,833402
794,27.0,39696.98,3211.081666666667,5.0,5.0,10.0,1.0,11.0,3.0,1.98,4.0,133.3,36.04289493251545,1,31.906580170809523,184.0574092198084,3,365.1441772760488,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102671
798,35.0,120366.6,9888.55,4.0,7.0,2.0,4.0,12.0,8.0,0.8,6.0,1396.64,29.58023911048941,1,233.4424036237371,488.4318034764142,4,536.9807928998487,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711683
799,35.0,120366.6,9888.55,4.0,7.0,2.0,4.0,12.0,8.0,0.8,6.0,1396.64,33.25262310268096,1,233.4424036237371,158.36359479771772,1,837.0490015785451,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843660
800,52.0,13074.395,1356.5329166666668,8.0,7.0,8.0,1.0,10.0,4246.0,0.96,6.0,1048.26,35.33793064816245,0,9.175797471274404,65.54194242594794,6,350.9355517694444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501454
809,24.0,51824.94,4417.745,6.0,7.0,26.0,8.0,43.0,22.0,0.63,13.0,2958.02,28.01812141915987,2,257.6594544707495,91.32482471249752,1,332.79022081675294,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466702
811,24.0,51824.94,4417.745,6.0,7.0,26.0,8.0,38.0,22.0,0.63,13.0,2958.02,26.69897086505698,2,257.6594544707495,154.50353008755096,4,299.6115154416996,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208948
813,32.0,11431.775,930.6479166666668,8.0,6.0,16.0,4.0,7.0,18.0,0.52,3.0,117.57,38.48617174961964,1,29.485471340503853,34.3420331818508,2,279.237287144312,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587706
815,32.0,11431.775,4182.004291203503,8.0,6.0,16.0,4.0,7.0,12.0,0.52,3.0,117.57,24.509448690984115,1,29.485471340503853,31.620863672382068,0,281.9584566537808,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,918924
816,38.0,14224.655,1395.3879166666668,8.0,6.0,13.0,495.0,27.0,10.0,8.1,5.0,1343.01,29.34120563797437,1,7.642056540954449,171.49312989051938,6,250.40360523519288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,245949
818,39.0,14224.655,4182.004291203503,7.0,5.0,13.0,1.0,32.0,10.0,8.1,5.0,1343.01,31.76042651954825,1,7.642056540954449,34.036850428731896,4,367.85988469698026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803882
819,39.0,14224.655,1395.3879166666668,7.0,5.0,13.0,1.0,27.0,12.0,8.1,5.0,1343.01,38.92428286019304,1,7.642056540954449,10000.0,4,317.77508319034644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623440
821,7860.0,142170.12,11584.51,3.0,4.0,8.0,2.0,3.0,-1.0,2.58,3.0,282.56,29.926085806941927,1,183.75951310113632,1095.6480130581433,5,159.04347384072037,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405604
822,46.0,142170.12,11584.51,3.0,4.0,8.0,2.0,3.0,1.0,2.58,3.0,282.56,27.58990442353748,1,183.75951310113632,1168.0984557977347,0,86.59303110112897,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138796
823,47.0,142170.12,11584.51,3.0,4.0,8.0,2.0,3.0,1.0,2.58,6.0,282.56,38.62946026363369,1,183.75951310113632,177.8583137532896,1,1036.8331731455742,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739300
824,46.0,19951.765,1592.647083333333,1.0,1.0,12.0,2.0,5.0,1186.0,2.89,5.0,1463.07,29.46651804388181,1,28.21305815261517,128.8961819975872,6,292.155468183131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232096
825,46.0,19951.765,1592.647083333333,1.0,1.0,12.0,2.0,10.0,6.0,2.89,5.0,1463.07,30.0278662053598,1,28.21305815261517,65.61978807132158,2,315.4318621093966,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765508
826,46.0,19951.765,1592.647083333333,1.0,1.0,12.0,2.0,9.0,6.0,2.89,5.0,1463.07,33.2989104452174,1,28.21305815261517,34.07261406647877,1,336.97903611423936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872993
828,36.0,94454.1,8102.175,1.0,4.0,5.0,3.0,9.0,6.0,1.63,6.0,1342.61,23.52014451638185,1,152.50689472836868,881.5372576916693,6,66.17334757996196,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,190042
829,36.0,94454.1,8102.175,1.0,4.0,5.0,3.0,9.0,5.0,1.63,6.0,1342.61,30.72618258893824,1,152.50689472836868,79.29214465202175,1,818.4184606196097,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119767
830,37.0,94454.1,8102.175,1.0,4.0,5.0,3.0,9.0,6.0,1.63,6.0,1342.61,27.62377224128629,1,152.50689472836868,282.18715383125533,2,625.523451440376,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655000
832,28.0,27063.43,2455.285833333333,8.0,3.0,12.0,4.0,18.0,75.0,12.49,5.0,1205.36,28.132241499712443,2,74.73897797254129,71.20878136814676,2,349.5808239926453,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332018
833,28.0,27063.43,2455.285833333333,8.0,3.0,12.0,4.0,21.0,13.0,12.49,5.0,1205.36,31.788735476649904,0,74.73897797254129,123.1007621926417,4,317.6888431681504,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515957
836,44.0,36980.1,3352.675,6.0,10.0,29.0,6.0,54.0,18.0,9.55,14.0,2403.26,31.292367014445613,2,174.0872208516925,78.09610381196622,3,343.08417533634133,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,809385
837,44.0,36980.1,3352.675,6.0,10.0,1072.0,6.0,54.0,17.0,9.55,14.0,2403.26,37.61672516778574,2,174.0872208516925,289.0919030080851,4,142.08837614022238,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,403139
839,44.0,36980.1,3352.675,6.0,10.0,29.0,6.0,54.0,17.0,13.55,14.0,2403.26,37.851669870933215,2,174.0872208516925,64.38597581472526,2,346.7943033335821,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,261521
840,-500.0,96582.24,4182.004291203503,3.0,567.0,13.0,1.0,6.0,15.0,19.79,0.0,482.88,35.62385058389164,2,72.46021109841324,215.5660163268074,5,780.6257725747795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,245757
844,40.0,122978.43,10514.2025,0.0,1.0,9.0,3.0,13.0,4.0,7.33,3.0,1197.33,30.5576034547476,1,168.0066863638793,499.7731076698249,3,643.6404559662956,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267120
846,40.0,122978.43,4182.004291203503,0.0,1.0,9.0,3.0,14.0,6.0,7.33,3.0,1197.33,30.44608710408789,1,168.0066863638793,332.74964313639686,2,800.6639204997236,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428573
847,40.0,122978.43,10514.2025,0.0,1.0,9.0,3.0,18.0,4.0,7.33,3.0,1197.33,42.11489236100655,0,168.0066863638793,155.34409414719832,2,978.0694694889224,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284274
848,32.0,7821.24,468.77,8.0,10.0,29.0,6.0,62.0,17.0,19.34,7.0,2924.76,38.84434525137533,2,19.72792349229153,55.54852462474443,6,261.6005518829641,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949262
849,32.0,7821.24,4182.004291203503,8.0,10.0,29.0,6.0,62.0,17.0,19.34,7.0,2924.76,36.76426883091445,2,19.72792349229153,25.01799917414014,6,292.1310773335683,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520948
850,32.0,7821.24,468.77,8.0,10.0,29.0,6.0,62.0,17.0,19.34,7.0,2924.76,34.65400427835399,2,19.72792349229153,14.350626045307031,0,292.79845046240143,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208153
851,32.0,7821.24,468.77,8.0,10.0,29.0,6.0,62.0,17.0,19.34,7.0,2924.76,24.79134955016477,2,19.72792349229153,36.593321378660406,6,280.55575512904807,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136015
